city,management_id,name,business_type,industry_name,facility_class,main_product,status,address,permit_date,last_modified,filter_reason,odor_relevant,source_url
익산시,468100021201800007,(유)진영환경,건축폐기물 처리업,건축폐기물 처리업,4종,,영업/정상,"전북특별자치도 익산시 춘포면 석암로11길 206, ,202-3, 203, 203-3, 204, 205",2018-10-22,2025-04-04 10:45:54,폐기물 처리·재활용,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021202200009,(유)초록환경,건설 폐기물 처리업,건설 폐기물 처리업,4종,,영업/정상,"전북특별자치도 익산시 황등면 도선길 145, ,13-22",2021-10-27,2022-06-20 15:26:36,폐기물 처리·재활용,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021201700009,(유)해머,지정외 폐기물 처리업,지정외 폐기물 처리업,4종,,영업/정상,전북특별자치도 익산시 왕궁면 우주로 75,2017-09-26,2026-01-09 09:42:04,폐기물 처리·재활용,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021201300012,(주)대진테크,폐기물 처리업,폐기물 처리업,4종,목재류,영업/정상,전북특별자치도 익산시 왕궁면 흥암길 124,2013-10-21,2021-07-16 15:45:08,폐기물 처리·재활용,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021201900006,(주)에코건설산업,건축폐기물 처리업,건축폐기물 처리업,4종,,영업/정상,"전북특별자치도 익산시 낭산면 미륵사지로 1005, 외 28필지(21,906㎡)",2019-06-03,2026-06-16 17:59:35,폐기물 처리·재활용,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021201600002,(주)이도코리아(춘포지점),비금속원료 재생업,비금속원료 재생업,4종,플라스틱재생원료,영업/정상,전북특별자치도 익산시 춘포면 초삼1길 27,2016-01-05,2025-01-02 11:29:34,폐기물 처리·재활용,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021200800007,(주)이엠케이승경,지정외 폐기물 처리업,지정외 폐기물 처리업,1종,,영업/정상,전북특별자치도 익산시 춘포면 궁성로 188-14,2008-02-28,2019-10-27 13:06:53,폐기물 처리·재활용,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021200700002,(주)인도산업,재생용 비금속가공원료 생산업,재생용 비금속가공원료 생산업,4종,,영업/정상,전북특별자치도 익산시 여산면 두여리 426-27,2007-02-20,2007-02-20 15:17:18,폐기물 처리·재활용,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021201000008,(주)한결그린,지정외 폐기물 처리업,지정외 폐기물 처리업,5종,폐플라스틱재생원료,영업/정상,전북특별자치도 익산시 웅포면 칠목재로 316 (대한청정),2016-04-18,2023-12-08 14:42:40,폐기물 처리·재활용,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021200000842,경일수지,재생용 비금속가공원료 생산업,재생용 비금속가공원료 생산업,5종,,영업/정상,전북특별자치도 익산시 용동면 대조리 50-11,2000-12-11,2002-03-19 09:24:53,폐기물 처리·재활용,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021201115000,씨이케이바이오익산(주),폐기물 처리업,폐기물 처리업,3종,,영업/정상,전북특별자치도 익산시 하나로 48-26 (금강동),2011-10-31,2025-12-23 13:29:59,폐기물 처리·재활용,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021201500015,에스엔산업,폐기물 처리업,폐기물 처리업,5종,,영업/정상,전북특별자치도 익산시 왕궁면 쌍제1길 69,2015-12-02,2024-01-16 18:01:10,폐기물 처리·재활용,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021202100008,에이치에스켐,지정외 폐기물 처리업,지정외 폐기물 처리업,5종,,영업/정상,"전북특별자치도 익산시 성당면 수산1길 27, ,275-2",2021-09-28,2021-10-28 09:11:38,폐기물 처리·재활용,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021201200010,오성수지,폐기물 처리업,폐기물 처리업,5종,,영업/정상,전북특별자치도 익산시 심암길 5 (석암동),2012-05-14,2021-11-11 12:48:35,폐기물 처리·재활용,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021202200005,유한회사 대한산업,비금속원료 재생업,비금속원료 재생업,5종,,영업/정상,전북특별자치도 익산시 황등면 익산대로 1090,2022-01-06,2026-02-09 09:24:06,폐기물 처리·재활용,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021201500021,익산공공하수처리시설,"하수처리, 폐기물처리 및 청소관련 서비스업","하수처리, 폐기물처리 및 청소관련 서비스업",3종,,영업/정상,전북특별자치도 익산시 하나로 68 (금강동),2015-12-28,2026-02-04 09:57:25,폐기물 처리·재활용,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021200700009,익산시,폐기물 처리업,폐기물 처리업,1종,,영업/정상,전북특별자치도 익산시 부송동 157-12,2007-07-02,2007-07-02 18:17:17,폐기물 처리·재활용,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021201200006,정우화인(주)왕궁공장,폐기물 처리업,폐기물 처리업,4종,폴리우레탄 폼,영업/정상,전북특별자치도 익산시 왕궁면 궁성로 450,2012-04-03,2022-12-02 11:03:08,폐기물 처리·재활용,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021200900006,주식회사 에스아이머트리얼즈,재생용 비금속가공원료 생산업,재생용 비금속가공원료 생산업,4종,"철용기류 2700톤/연, 절연지 600톤/연",영업/정상,전북특별자치도 익산시 성당면 성당로 279,2009-07-22,2026-07-07 09:47:55,폐기물 처리·재활용,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021201900002,주식회사 유현테크,건축폐기물 처리업,건축폐기물 처리업,4종,,영업/정상,전북특별자치도 익산시 함열읍 익산대로 1676-28 (부흥카센타),2019-02-19,2026-05-07 17:58:45,폐기물 처리·재활용,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021198900319,주식회사 젠스힐,폐기물 처리업,폐기물 처리업,4종,"용기류,보도블럭등",영업/정상,전북특별자치도 익산시 왕궁면 쌍제1길 85,1989-01-28,2026-08-18 09:01:49,폐기물 처리·재활용,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021201100010,태산스크랩,비금속원료 재생업,비금속원료 재생업,5종,,영업/정상,전북특별자치도 익산시 함열읍 상조석재길 6,2011-09-01,2021-07-15 17:20:31,폐기물 처리·재활용,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021202100007,(유)대원이엔지,가공 및 재생 플라스틱원료 생산업,가공 및 재생 플라스틱원료 생산업,4종,,영업/정상,전북특별자치도 익산시 성당면 성당로 413-130,2021-09-06,2021-09-28 11:06:00,화학·합성수지·플라스틱 재생,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021200900004,(유)도원그린산업,합성수지 및 기타 플라스틱물질 제조업,합성수지 및 기타 플라스틱물질 제조업,5종,,영업/정상,전북특별자치도 익산시 왕궁면 안림길 31-5,2009-04-06,2021-07-15 16:08:57,화학·합성수지·플라스틱 재생,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021201500038,(유)시온산업,가공 및 재생 플라스틱원료 생산업,가공 및 재생 플라스틱원료 생산업,4종,,영업/정상,전북특별자치도 익산시 삼기면 백제로 1489,2016-01-04,2021-07-20 09:15:53,화학·합성수지·플라스틱 재생,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021201500023,(유)신흥케미칼,가공 및 재생 플라스틱원료 생산업,가공 및 재생 플라스틱원료 생산업,4종,,영업/정상,"전북특별자치도 익산시 용동면 대조리 50-9,50-11,50-12",2015-12-28,2021-07-19 15:57:02,화학·합성수지·플라스틱 재생,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021201500019,(유)태광산업,가공 및 재생 플라스틱원료 생산업,가공 및 재생 플라스틱원료 생산업,4종,,영업/정상,전북특별자치도 익산시 함열읍 박전길 43-15,2015-12-08,2024-12-10 15:24:22,화학·합성수지·플라스틱 재생,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021202100006,(주)성진프라스틱,가공 및 재생 플라스틱원료 생산업,가공 및 재생 플라스틱원료 생산업,5종,,영업/정상,전북특별자치도 익산시 춘포면 증보들길 302-41 (주)성진프라스틱,2021-09-08,2025-05-20 19:55:19,화학·합성수지·플라스틱 재생,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021201500016,(주)에스엔피(지점),가공 및 재생 플라스틱원료 생산업,가공 및 재생 플라스틱원료 생산업,4종,,영업/정상,전북특별자치도 익산시 함열읍 정착길 69 ((주)그린환경),2015-12-02,2024-04-12 09:50:51,화학·합성수지·플라스틱 재생,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021199300394,(주)에스제이켐,그외 기타 화학제품 제조업,그외 기타 화학제품 제조업,5종,,영업/정상,전북특별자치도 익산시 왕궁면 무왕로 2243-23,2001-01-03,2025-11-04 22:05:34,화학·합성수지·플라스틱 재생,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021200800001,(주)에이피텍 익산지점,합성수지 및 기타 플라스틱물질 제조업,합성수지 및 기타 플라스틱물질 제조업,5종,,영업/정상,전북특별자치도 익산시 삼기면 삼기농공단지길 6-22,2008-01-24,2025-07-22 10:15:43,화학·합성수지·플라스틱 재생,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021201400010,미향산업(주),가공 및 재생 플라스틱원료 생산업,가공 및 재생 플라스틱원료 생산업,5종,플라스틱 펠렛,영업/정상,전북특별자치도 익산시 성당면 성당로 413-130,2014-06-18,2021-07-16 16:38:00,화학·합성수지·플라스틱 재생,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021200000853,삼진고무공업사,타이어 재생업,타이어 재생업,5종,,영업/정상,전북특별자치도 익산시 금마면 동고도리 168-18,2000-12-22,2002-03-19 09:22:25,화학·합성수지·플라스틱 재생,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021201400009,유한회사 보경,가공 및 재생 플라스틱원료 생산업,가공 및 재생 플라스틱원료 생산업,5종,,영업/정상,전북특별자치도 익산시 성당면 성당로 413-76,2014-04-18,2022-02-17 16:01:55,화학·합성수지·플라스틱 재생,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021201500018,유한회사 청솔산업,가공 및 재생 플라스틱원료 생산업,가공 및 재생 플라스틱원료 생산업,4종,재생원료,영업/정상,전북특별자치도 익산시 함열읍 박전길 43-15,2015-12-08,2026-08-10 13:22:52,화학·합성수지·플라스틱 재생,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021201500022,이엠하이텍(주),가공 및 재생 플라스틱원료 생산업,가공 및 재생 플라스틱원료 생산업,4종,,영업/정상,전북특별자치도 익산시 함열읍 매교길 94-40,2015-12-28,2024-02-05 19:25:16,화학·합성수지·플라스틱 재생,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021201500013,주식회사 키텍코리아,가공 및 재생 플라스틱원료 생산업,가공 및 재생 플라스틱원료 생산업,5종,,영업/정상,전북특별자치도 익산시 여산면 가람로 52-21,2015-11-12,2016-03-18 10:24:55,화학·합성수지·플라스틱 재생,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
익산시,468100021201500010,현대환경 주식회사,합성수지 및 기타 플라스틱물질 제조업,합성수지 및 기타 플라스틱물질 제조업,4종,,영업/정상,전북특별자치도 익산시 춘포면 증보들길 302-56,2015-08-11,2022-01-19 13:09:11,화학·합성수지·플라스틱 재생,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
