hour,grid_x,grid_y,center_latitude,center_longitude,city_quiet_3h,wind_from_deg,wind_speed,upwind_share_eea,upwind_eea_6km,target,risk_score,rank,relative_risk,arm
2025-03-18 13:00:00,9,1,35.97018224850733,127.08924752569042,1,295.3689530881554,5.554269906909133,0.12420406096068397,29256.900000000005,0,5.4219036e-05,1,100,R5
2025-03-18 13:00:00,-4,-3,35.93399625248779,126.94497828000878,1,295.7016073969078,6.250400572976155,0.05323859971107457,2929.8,0,4.8488797e-05,2,89,R5
2025-03-18 13:00:00,-3,-3,35.93399625248779,126.95607591429199,1,294.2564778625958,6.180303032843729,0.045745407227606324,2559.2999999999997,0,4.518934e-05,3,83,R5
2025-03-18 13:00:00,-4,4,35.99732174552198,126.94497828000878,1,293.78786564225226,5.207510840368737,0.1498810099727607,40679.1,0,3.2440726e-05,4,60,R5
2025-03-18 13:00:00,6,-4,35.9249497534829,127.05595462284082,1,294.77526823471055,6.0639033963636075,0.1508164692250834,37747.1,0,2.6783595e-05,5,49,R5
2025-03-18 13:00:00,0,17,36.11492623258549,126.9893688171416,1,294.69593860875193,4.677254701996994,0.05475058047118705,30727.399999999998,0,2.0598714e-05,6,38,R5
2025-03-18 13:00:00,-5,-1,35.95208925049756,126.93388064572558,1,296.5228224683594,6.151745187593545,0.06202338812473075,1396.5,1,1.9004374e-05,7,35,R5
2025-03-18 13:00:00,-5,-2,35.94304275149267,126.93388064572558,1,296.77828686039385,6.2504921105487625,0.027360475530309535,1784.1,0,1.8039105e-05,8,33,R5
2025-03-18 13:00:00,-2,-3,35.93399625248779,126.96717354857519,1,293.04904688308227,6.133552163925537,0.01749414867972223,1447.8000000000002,0,1.722356e-05,9,32,R5
2025-03-18 13:00:00,6,-3,35.93399625248779,127.05595462284082,1,294.6227238139155,6.020699416934234,0.1876450658934769,48013.7,0,1.6778873e-05,10,31,R5
2025-03-26 01:00:00,9,1,35.97018224850733,127.08924752569042,1,140.82529915078328,0.4901414233832104,,,0,0.00043371637,1,100,R5
2025-03-26 01:00:00,-4,-3,35.93399625248779,126.94497828000878,1,159.92910258752818,0.342082742343565,,,0,0.0003629264,2,84,R5
2025-03-26 01:00:00,-3,-3,35.93399625248779,126.95607591429199,1,139.78935443630377,0.2596740318498525,,,0,0.00028350312,3,65,R5
2025-03-26 01:00:00,0,0,35.96113574950244,126.9893688171416,1,22.95973233194536,0.18211094321249363,,,0,0.00021891839,4,50,R5
2025-03-26 01:00:00,-2,-3,35.93399625248779,126.96717354857519,1,28.243313894845983,0.1855851153128243,,,0,0.0001370304,5,32,R5
2025-03-26 01:00:00,-2,-4,35.9249497534829,126.96717354857519,1,98.65430086559536,0.2206434364199922,,,0,0.00012494311,6,29,R5
2025-03-26 01:00:00,-5,-2,35.94304275149267,126.93388064572558,1,162.1268363528776,0.39799604084611107,,,0,8.159222e-05,7,19,R5
2025-03-26 01:00:00,-2,0,35.96113574950244,126.96717354857519,1,73.21679851360074,0.23541017706271336,,,0,7.8029065e-05,8,18,R5
2025-03-26 01:00:00,-3,-4,35.9249497534829,126.95607591429199,1,155.294031301122,0.29646306586260873,,,0,6.80463e-05,9,16,R5
2025-03-26 01:00:00,-1,-1,35.95208925049756,126.97827118285839,1,11.422383546319907,0.15689617493822666,,,0,6.6751345e-05,10,15,R5
