event_hour,hour,grid_x,grid_y,risk_score,rank,train_end
2023-07-05 22:00:00,2023-07-05 21:00:00,4,-1,8.75291e-05,82,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,10,5,8.706981e-05,83,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,1,20,8.636908e-05,84,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,0,19,8.562102e-05,85,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,1,19,8.562102e-05,86,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,10,-1,8.556205e-05,87,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,2,20,8.48074e-05,88,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,4,-4,8.442896e-05,89,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-9,-4,8.236631e-05,90,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-8,6,8.0198304e-05,91,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,6,11,8.015859e-05,92,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,9,0,7.977361e-05,93,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,3,17,7.915297e-05,94,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-1,18,7.6916804e-05,95,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,2,8,7.6747114e-05,96,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,0,18,7.659424e-05,97,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-4,17,7.50249e-05,98,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,0,9,7.427266e-05,99,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,0,11,7.397942e-05,100,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-2,16,7.3937474e-05,101,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-2,11,7.372077e-05,102,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-1,11,7.366052e-05,103,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,4,1,7.328261e-05,104,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,1,9,7.227399e-05,105,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-1,16,7.212371e-05,106,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-6,-3,7.1813956e-05,107,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-2,15,7.179414e-05,108,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-1,15,7.17717e-05,109,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-3,18,7.1393995e-05,110,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,2,9,7.127077e-05,111,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-6,-2,6.987299e-05,112,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,1,11,6.875977e-05,113,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-2,8,6.680374e-05,114,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-2,9,6.644844e-05,115,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-10,10,6.613561e-05,116,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-5,9,6.558562e-05,117,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-5,10,6.551977e-05,118,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,6,3,6.490491e-05,119,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,8,1,6.4553205e-05,120,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-4,8,6.394017e-05,121,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-5,15,6.241096e-05,122,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,9,-2,6.231248e-05,123,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-1,-6,6.209178e-05,124,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-1,-7,6.1876744e-05,125,2023-01-01
