hour,grid_x,grid_y,center_latitude,center_longitude,city_quiet_3h,wind_from_deg,wind_speed,upwind_share_eea,upwind_eea_6km,target,risk_score,rank,relative_risk,arm
2025-01-01 09:00:00,9,1,35.97018224850733,127.08924752569042,1,76.86977924991248,0.8818180760237767,,,0,0.0048241313,1,100,R5
2025-01-01 09:00:00,-11,-5,35.91590325447802,126.86729484002636,1,77.63479308992441,0.9879620756746824,,,0,0.00174923,2,36,R5
2025-01-01 09:00:00,-12,-5,35.91590325447802,126.85619720574316,1,75.62984177240423,0.9710463638091296,,,0,0.0009274141,3,19,R5
2025-01-01 09:00:00,-2,-3,35.93399625248779,126.96717354857519,1,62.65797724998254,1.5028724220403569,0.3297051321244431,27286.1,0,0.0008764059,4,18,R5
2025-01-01 09:00:00,3,-2,35.94304275149267,127.0226617199912,1,63.297445862320956,1.4681552974650505,0.42765029451324144,115257.09999999998,0,0.0007733999,5,16,R5
2025-01-01 09:00:00,1,-1,35.95208925049756,127.0004664514248,1,62.040469834560554,1.5393533586271608,0.30464990191932523,45458.0,0,0.000627835,6,13,R5
2025-01-01 09:00:00,0,-2,35.94304275149267,126.9893688171416,1,61.70270880668937,1.579793133266518,0.361471965507967,35346.5,0,0.00061132415,7,13,R5
2025-01-01 09:00:00,0,0,35.96113574950244,126.9893688171416,1,62.490479095555656,1.4598260294453125,0.23093125994914918,35368.0,0,0.0004808926,8,10,R5
2025-01-01 09:00:00,0,-1,35.95208925049756,126.9893688171416,1,61.93932351774862,1.5470160917157705,0.26238733376874107,29207.2,0,0.00042322162,9,9,R5
2025-01-01 09:00:00,0,8,36.03350774154152,126.9893688171416,1,59.732469574383,0.4921059421793666,,,0,0.0003775939,10,8,R5
2025-01-01 09:00:00,1,0,35.96113574950244,127.0004664514248,1,62.610736961599,1.4539046718791182,0.16284027768524564,26886.199999999997,0,0.00036855097,11,8,R5
2025-01-01 09:00:00,-4,-3,35.93399625248779,126.94497828000878,1,65.12879580105499,1.3254616197538251,0.21651236110227778,11915.0,0,0.00036101136,12,7,R5
2025-01-01 09:00:00,7,-5,35.91590325447802,127.06705225712402,1,85.48599516966556,1.1827811351941346,0.010124957352439441,2374.1,0,0.00034692526,13,7,R5
2025-01-01 09:00:00,-3,-4,35.9249497534829,126.95607591429199,1,64.56047493124709,1.406373387347248,0.13714804454987864,13944.5,0,0.00031731138,14,7,R5
2025-01-01 09:00:00,-1,0,35.96113574950244,126.97827118285839,1,62.6550959274976,1.4289980175214458,0.12898344389280597,14839.699999999999,0,0.00024174563,15,5,R5
2025-01-01 09:00:00,-2,-1,35.95208925049756,126.96717354857519,1,62.701811176881506,1.4484349427178538,0.2582775578622504,15130.7,0,0.00021281617,16,4,R5
2025-01-01 09:00:00,6,-4,35.9249497534829,127.05595462284082,1,74.54570050651938,1.2444631120906187,0.35017400163813256,87643.3,0,0.00018040797,17,4,R5
2025-01-01 09:00:00,6,-3,35.93399625248779,127.05595462284082,1,71.99448991597717,1.240120630468292,0.3951232456772855,101102.20000000001,0,0.00016801634,18,3,R5
2025-01-01 09:00:00,-1,-4,35.9249497534829,126.97827118285839,1,62.45842722879297,1.5353279495609824,0.36108359533140955,44435.2,0,0.00016117007,19,3,R5
2025-01-01 09:00:00,-1,-1,35.95208925049756,126.97827118285839,1,62.17774710449902,1.5151135596167655,0.29859549475382485,32425.5,0,0.00014867003,20,3,R5
2025-01-01 09:00:00,0,17,36.11492623258549,126.9893688171416,1,55.64377614579939,0.3703805355651219,,,0,0.00013571819,21,3,R5
2025-01-01 09:00:00,-2,-4,35.9249497534829,126.96717354857519,1,63.29980930899234,1.4805102142642899,0.28650838199062184,31595.6,0,0.000114950475,22,2,R5
2025-01-01 09:00:00,2,-1,35.95208925049756,127.011564085708,1,62.53460041120701,1.4955818181409994,0.28451923039974797,59234.40000000001,0,9.887194e-05,23,2,R5
2025-01-01 09:00:00,-4,-2,35.94304275149267,126.94497828000878,1,64.5843075479159,1.3046456200246914,0.021603094630947138,1048.8,0,9.670833e-05,24,2,R5
2025-01-01 09:00:00,-2,-2,35.94304275149267,126.96717354857519,1,62.518373520690034,1.4942698111430353,0.17874509836885483,12758.7,0,9.6605094e-05,25,2,R5
2025-01-01 09:00:00,-5,-2,35.94304275149267,126.93388064572558,1,65.85127739029053,1.206163052098495,0.041346661104908665,2696.1000000000004,0,8.741169e-05,26,2,R5
2025-01-01 09:00:00,-3,-3,35.93399625248779,126.95607591429199,1,63.75123102459122,1.4188180010246918,0.3149378157028309,17619.699999999997,0,7.532151e-05,27,2,R5
2025-01-01 09:00:00,-2,0,35.96113574950244,126.96717354857519,1,63.0507204536454,1.365629951605843,0.2816628043309536,25584.700000000004,0,7.35804e-05,28,2,R5
2025-01-01 09:00:00,-5,-1,35.95208925049756,126.93388064572558,1,65.31916934959872,1.15698389049289,0.06860546196653891,1544.7,0,6.437245e-05,29,1,R5
2025-01-01 09:00:00,-10,-3,35.93399625248779,126.87839247430956,1,71.80745932832264,0.9314065333253849,,,0,5.3245658e-05,30,1,R5
2025-01-01 18:00:00,9,1,35.97018224850733,127.08924752569042,1,265.5757683833276,1.7052389467410431,0.24940449177283786,58748.49999999999,0,0.005240644,1,100,R5
