event_hour,hour,grid_x,grid_y,risk_score,rank,train_end
2021-08-05 00:00:00,2021-08-04 23:00:00,-5,-5,0.00072656595,46,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-2,11,0.00072387705,47,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,5,-1,0.00070293323,48,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,0,-3,0.00063883973,49,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,0,1,0.00062006497,50,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,2,20,0.00059107033,51,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-4,3,0.0005734554,52,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-1,-4,0.00050404115,53,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-9,-5,0.00047945124,54,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,0,8,0.00044756755,55,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,7,4,0.0004424017,56,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,1,-2,0.00037202626,57,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-5,2,0.00035634133,58,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-6,-3,0.00027925777,59,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,2,-2,0.00027282955,60,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-1,3,0.00026224603,61,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,8,-3,0.00023423739,62,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,6,11,0.00022759126,63,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,0,11,0.00022407756,64,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-5,0,0.00022001966,65,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-5,11,0.00021791652,66,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,6,3,0.000207583,67,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,2,-3,0.00020677324,68,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-3,15,0.0002032342,69,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-12,-5,0.00019114994,70,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,2,9,0.00018721134,71,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,0,9,0.00018683863,72,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,9,-2,0.0001834302,73,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-10,-3,0.0001831033,74,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,7,-4,0.00018204679,75,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,3,1,0.00017967015,76,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,7,-1,0.00017829282,77,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,10,5,0.00016712346,78,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,4,1,0.00016176059,79,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-2,8,0.00015885232,80,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-1,2,0.00015794804,81,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,4,-4,0.00015653479,82,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-2,13,0.00015567393,83,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,1,1,0.00015420739,84,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,1,6,0.00015325274,85,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-1,11,0.00014904508,86,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,1,-3,0.00014508293,87,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-9,0,0.00014447047,88,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,6,5,0.00014287273,89,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,6,6,0.00014009043,90,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-7,-1,0.00013873332,91,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,0,-5,0.00013836002,92,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-7,1,0.00013428107,93,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,1,2,0.00013377667,94,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-9,-1,0.00013373692,95,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,1,-5,0.00013347685,96,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,10,3,0.00013260836,97,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-4,12,0.00013155428,98,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-9,-4,0.0001266033,99,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,9,3,0.00012035741,100,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-4,-4,0.00011791478,101,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,8,-4,0.000117022275,102,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-4,2,0.0001151702,103,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,1,8,0.00011478135,104,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-10,-4,0.000114424656,105,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,7,11,0.000111582514,106,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-6,-2,0.000110992325,107,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-2,1,0.00010936198,108,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-10,10,0.00010915075,109,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-3,2,0.00010699513,110,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-2,-5,0.000106450745,111,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,4,14,0.00010247581,112,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,5,3,0.00010222005,113,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-10,8,9.981776e-05,114,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-4,10,9.728391e-05,115,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,3,17,9.7207434e-05,116,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-5,-4,9.69301e-05,117,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,1,11,9.595606e-05,118,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-6,8,9.460658e-05,119,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,3,0,9.2992326e-05,120,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,1,9,9.2326816e-05,121,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,2,7,9.207705e-05,122,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-4,-5,9.182937e-05,123,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,3,-3,9.180219e-05,124,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-5,9,9.141344e-05,125,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-5,10,9.141344e-05,126,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,3,-1,9.102761e-05,127,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-3,11,9.073666e-05,128,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-3,12,9.073666e-05,129,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-9,6,8.992891e-05,130,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,0,13,8.947344e-05,131,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-3,13,8.942871e-05,132,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,3,-2,8.935623e-05,133,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,0,14,8.735526e-05,134,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-11,-5,8.717315e-05,135,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,1,20,8.60963e-05,136,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-3,14,8.550388e-05,137,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,4,-6,8.36938e-05,138,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,0,5,8.249471e-05,139,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,8,0,8.21723e-05,140,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,8,-1,8.207422e-05,141,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,0,19,8.15046e-05,142,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-2,9,8.079732e-05,143,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-2,3,8.0608435e-05,144,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-3,18,8.015519e-05,145,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-1,6,8.0103426e-05,146,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-1,7,7.95642e-05,147,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-4,19,7.949403e-05,148,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-1,13,7.92366e-05,149,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,5,-2,7.907929e-05,150,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-2,10,7.8083736e-05,151,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,10,0,7.7697776e-05,152,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-8,6,7.730793e-05,153,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,10,-1,7.711346e-05,154,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,0,18,7.702347e-05,155,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-3,8,7.686161e-05,156,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,7,1,7.628573e-05,157,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-1,18,7.6047785e-05,158,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,9,0,7.5473356e-05,159,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-1,16,7.507821e-05,160,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,9,2,7.503948e-05,161,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-1,15,7.492636e-05,162,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,8,1,7.486977e-05,163,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-6,4,7.4860065e-05,164,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-2,16,7.403838e-05,165,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,9,1,7.399477e-05,166,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-2,15,7.369284e-05,167,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-1,8,7.369284e-05,168,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-1,9,7.369284e-05,169,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-4,8,7.2791416e-05,170,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,5,2,7.272786e-05,171,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-1,5,7.109232e-05,172,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-5,15,7.058438e-05,173,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,5,-4,7.0050526e-05,174,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-4,17,6.954285e-05,175,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,2,-6,6.892467e-05,176,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-5,4,6.831825e-05,177,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-6,15,6.826231e-05,178,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,5,-3,6.641648e-05,179,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,1,-7,6.625876e-05,180,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,2,-7,6.625876e-05,181,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,0,-6,6.486503e-05,182,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-1,-6,6.466453e-05,183,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-3,7,6.429621e-05,184,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-1,-7,5.7809288e-05,185,2021-01-01
2021-08-05 00:00:00,2021-08-04 23:00:00,-11,-6,5.6875197e-05,186,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-2,-4,0.7269276,1,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-3,-4,0.68571013,2,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,0,12,0.64867115,3,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-1,0,0.6278574,4,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,0,-1,0.60717404,5,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-4,-2,0.6062804,6,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-2,-3,0.59965014,7,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,0,0,0.5971416,8,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,1,0,0.5290076,9,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-1,-1,0.52009386,10,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-2,0,0.493809,11,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-2,-1,0.46368718,12,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-4,-3,0.45511135,13,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,1,-1,0.388299,14,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-3,-3,0.3305122,15,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-2,-2,0.29560837,16,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-4,0,0.2819965,17,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,2,0,0.2681905,18,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-3,0,0.25864744,19,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-5,-2,0.25534615,20,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-5,-1,0.24771492,21,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,6,-4,0.21136014,22,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-1,-2,0.20872067,23,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-4,-1,0.176688,24,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,2,1,0.15249246,25,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-1,-3,0.1491928,26,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-3,-2,0.08931454,27,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-5,-3,0.06349047,28,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,2,-1,0.05143277,29,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,0,-2,0.026728557,30,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-4,4,0.016290901,31,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,6,-3,0.014977281,32,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,7,4,0.011008988,33,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-3,-1,0.010544582,34,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-1,1,0.0068099587,35,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-5,1,0.006393255,36,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-4,5,0.0057003796,37,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-5,11,0.0049431133,38,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,0,17,0.0033862179,39,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,7,-5,0.0032709052,40,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,5,-1,0.0031414686,41,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-3,1,0.0031414006,42,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,4,-1,0.003048117,43,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,1,5,0.0028952842,44,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-5,-5,0.0026451275,45,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,2,8,0.0026097149,46,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-4,3,0.0024214198,47,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-3,9,0.002359433,48,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-6,1,0.0020423557,49,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,0,-3,0.0020225148,50,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,0,1,0.0019570983,51,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-5,2,0.001540401,52,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,1,19,0.0015013063,53,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-2,11,0.0013410175,54,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,1,-2,0.001036199,55,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-1,3,0.0009949006,56,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,0,8,0.0009811617,57,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,8,-3,0.0008311139,58,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,2,20,0.0007855002,59,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,2,-2,0.00077187177,60,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,6,3,0.0007372463,61,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-1,-4,0.0006747586,62,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-5,0,0.00060494506,63,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,0,9,0.0005775229,64,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-1,2,0.0005654799,65,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,7,-4,0.0005598703,66,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-9,-5,0.00055912754,67,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,9,-2,0.000557586,68,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,7,-1,0.00055618864,69,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,1,6,0.0005502769,70,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-6,-3,0.0005487472,71,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,4,-4,0.0005351551,72,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,4,1,0.00053237414,73,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-2,13,0.00052791927,74,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,3,1,0.00052289554,75,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,6,11,0.00049538986,76,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,2,-3,0.00048165736,77,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,0,11,0.00045449255,78,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-3,15,0.00044954658,79,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,8,-4,0.00040475783,80,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,5,3,0.0003634134,81,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-1,11,0.00035953405,82,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-4,2,0.0003495825,83,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-3,2,0.00034412695,84,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-2,-5,0.00033978416,85,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,1,1,0.00033816576,86,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,1,-3,0.00033149484,87,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-2,1,0.0003280322,88,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,0,-5,0.00032737758,89,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,10,3,0.00031635736,90,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,1,2,0.0003109568,91,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,1,-5,0.00030802784,92,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,10,5,0.00029645243,93,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,2,9,0.00028750824,94,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-4,12,0.00028512033,95,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,9,3,0.00027891682,96,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,6,6,0.00027307132,97,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-4,-4,0.00026891442,98,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,4,-6,0.0002558489,99,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-6,-2,0.00025515203,100,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,6,5,0.00025251342,101,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,1,8,0.00025149467,102,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-2,8,0.0002510498,103,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-4,-5,0.00024872363,104,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-2,3,0.0002481742,105,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-5,-4,0.0002472909,106,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,2,-6,0.00024320214,107,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,7,1,0.00024307742,108,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,-1,-6,0.00024280313,109,2021-01-01
2021-08-05 23:00:00,2021-08-05 22:00:00,8,1,0.0002414841,110,2021-01-01
