event_hour,hour,grid_x,grid_y,risk_score,rank,train_end
2025-08-28 22:00:00,2025-08-28 21:00:00,-6,-2,0.003692974,26,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-2,-1,0.0031216983,27,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-4,4,0.002952814,28,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,0,17,0.0024861004,29,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,9,3,0.0024860653,30,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-6,-3,0.002407456,31,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,3,-2,0.002350659,32,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,6,-4,0.0021518965,33,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-5,-1,0.0007655138,34,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-6,4,0.0007085683,35,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-1,-2,0.00061465247,36,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,9,2,0.0005737447,37,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,7,-4,0.0005615899,38,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-10,-4,0.00049240264,39,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,0,8,0.000490759,40,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-11,-6,0.00044211015,41,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,0,1,0.00043108614,42,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-3,-1,0.00042795044,43,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,7,4,0.00042314988,44,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,3,0,0.00040845157,45,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-4,-1,0.00040451498,46,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-3,1,0.0003883325,47,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,1,-2,0.0003789674,48,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-9,0,0.00034694266,49,2025-01-01
