hour,grid_x,grid_y,center_latitude,center_longitude,city_quiet_3h,wind_from_deg,wind_speed,upwind_share_eea,upwind_eea_6km,target,risk_score,rank,relative_risk,arm
2025-05-20 19:00:00,-2,-2,35.94304275149267,126.96717354857519,1,231.2456716604566,4.766831471160047,0.26604491778428757,18990.1,0,0.0017669005,10,3,R5
2025-05-20 20:00:00,9,1,35.97018224850733,127.08924752569042,0,215.06225269041093,1.3645515501262129,0.6505985223839348,153251.8,0,0.2763122,1,100,R5
2025-05-20 20:00:00,2,0,35.96113574950244,127.011564085708,0,219.8090297885539,2.160183462490405,0.054165665743168105,11928.0,1,0.05157414,2,19,R5
2025-05-20 20:00:00,-4,4,35.99732174552198,126.94497828000878,0,222.99976842886414,1.472702251695307,0.02026643891716312,5500.5,0,0.026522232,3,10,R5
2025-05-20 20:00:00,-12,-5,35.91590325447802,126.85619720574316,0,207.91001566756825,1.7299191434897738,0.5110960892341805,96626.59999999999,0,0.021636076,4,8,R5
2025-05-20 20:00:00,3,-2,35.94304275149267,127.0226617199912,0,219.7111173969237,2.223407120377741,0.07359621538889663,19835.100000000002,1,0.01089049,5,4,R5
2025-05-20 20:00:00,3,-1,35.95208925049756,127.0226617199912,0,219.6305308769603,2.1686687204113473,0.10367344815979647,28306.199999999997,1,0.0065283724,6,2,R5
2025-05-20 20:00:00,-2,-3,35.93399625248779,126.96717354857519,0,219.96491627126633,2.2845954880390664,0.3619142789131346,29951.7,0,0.005957899,7,2,R5
2025-05-20 20:00:00,0,17,36.11492623258549,126.9893688171416,0,223.77338925241338,0.8455119653252818,,,0,0.0053729247,8,2,R5
2025-05-20 20:00:00,-5,-2,35.94304275149267,126.93388064572558,0,218.12951167857838,1.974671146908127,0.3111834275969525,20291.4,0,0.005278559,9,2,R5
2025-05-20 20:00:00,-2,-2,35.94304275149267,126.96717354857519,0,220.00601202511493,2.275923906730152,0.2967484971133087,21181.699999999997,0,0.004680312,10,2,R5
2025-05-20 21:00:00,9,1,35.97018224850733,127.08924752569042,0,198.55572201750613,1.1214347807780163,0.6515880997694383,153484.9,1,0.3452156,1,100,R5
2025-05-20 21:00:00,-12,-5,35.91590325447802,126.85619720574316,0,182.2324839593544,1.4191197116025644,0.645016122070734,121945.19999999998,0,0.088130616,2,26,R5
2025-05-20 21:00:00,3,-2,35.94304275149267,127.0226617199912,0,202.77647016709528,1.7662556160935023,0.06121793979871064,16499.0,0,0.046742823,3,14,R5
2025-05-20 21:00:00,-4,4,35.99732174552198,126.94497828000878,0,206.02871766221259,1.1387310622366498,0.01432301693420233,3887.4,0,0.038052913,4,11,R5
2025-05-20 21:00:00,2,0,35.96113574950244,127.011564085708,0,202.83386447256822,1.7165737290501883,0.09758720295277352,21490.0,0,0.035842087,5,10,R5
2025-05-20 21:00:00,3,-1,35.95208925049756,127.0226617199912,0,202.67498306879082,1.7242140890324653,0.10068112820351292,27489.2,0,0.026336076,6,8,R5
2025-05-20 21:00:00,-11,-5,35.91590325447802,126.86729484002636,0,184.70081222289505,1.4295354117479995,0.6400766699601518,107862.19999999998,0,0.0164976,7,5,R5
2025-05-20 21:00:00,-2,-3,35.93399625248779,126.96717354857519,0,202.85029683107055,1.8121680977177272,0.3601235392845016,29803.499999999996,1,0.011697936,8,3,R5
2025-05-20 21:00:00,0,-1,35.95208925049756,126.9893688171416,0,203.4105282432686,1.849923074960474,0.06542344894994578,7282.5,0,0.0103323115,9,3,R5
2025-05-20 21:00:00,1,0,35.96113574950244,127.0004664514248,0,203.0381017012776,1.7588143924928292,0.07690430131102226,12697.5,0,0.010099324,10,3,R5
2025-05-20 22:00:00,9,1,35.97018224850733,127.08924752569042,0,132.96022507863876,1.1519701081138087,0.004175668452943706,983.6,0,0.3236326,1,100,R5
2025-05-20 22:00:00,-2,-3,35.93399625248779,126.96717354857519,0,125.65150257396982,1.7332282251103506,0.18284998266051708,15132.5,0,0.2060147,2,64,R5
2025-05-20 22:00:00,-12,-5,35.91590325447802,126.85619720574316,0,151.00824843371117,1.5795060723658472,0.5935751855519164,112219.89999999997,0,0.122224785,3,38,R5
2025-05-20 22:00:00,3,-1,35.95208925049756,127.0226617199912,0,125.97548892435827,1.6563226370668571,0.44055410293946906,120285.5,0,0.10789496,4,33,R5
2025-05-20 22:00:00,2,0,35.96113574950244,127.011564085708,0,125.70865018027689,1.6455432519526203,0.4718429813276491,103906.09999999999,0,0.09820726,5,30,R5
2025-05-20 22:00:00,3,-2,35.94304275149267,127.0226617199912,0,125.75455085862876,1.6937053561082693,0.32985816984369926,88900.9,0,0.07609891,6,24,R5
2025-05-20 22:00:00,-2,-2,35.94304275149267,126.96717354857519,0,125.49698223701307,1.7238204088956552,0.40769943106755036,29101.3,0,0.051559296,7,16,R5
2025-05-20 22:00:00,-4,4,35.99732174552198,126.94497828000878,0,129.55676233025093,1.02427068484733,0.026306394069768427,7139.8,0,0.03708868,8,11,R5
2025-05-20 22:00:00,0,-1,35.95208925049756,126.9893688171416,0,124.44871702930027,1.7585930136190688,0.431113802214111,47988.7,0,0.026601428,9,8,R5
2025-05-20 22:00:00,-3,-4,35.9249497534829,126.95607591429199,0,128.57232675930595,1.6785455342157303,0.2822911871968275,28701.899999999994,0,0.0221831,10,7,R5
2025-05-20 23:00:00,9,1,35.97018224850733,127.08924752569042,0,173.23126514721503,1.112755562163131,0.41149098448728133,96928.79999999999,0,0.28383526,1,100,R5
2025-05-20 23:00:00,-2,-3,35.93399625248779,126.96717354857519,0,176.68261239650803,1.805839485805688,0.23415189387028137,19378.200000000004,0,0.15035908,2,53,R5
2025-05-20 23:00:00,-12,-5,35.91590325447802,126.85619720574316,0,181.49900174744454,1.322927983080841,0.645016122070734,121945.19999999998,0,0.15018982,3,53,R5
2025-05-20 23:00:00,3,-1,35.95208925049756,127.0226617199912,0,176.30218374109188,1.720198097247463,0.11317708564151568,30901.0,0,0.101604246,4,36,R5
2025-05-20 23:00:00,2,0,35.96113574950244,127.011564085708,0,176.51191607190788,1.7106983232912476,0.15449384755598322,34021.6,0,0.08350667,5,29,R5
2025-05-20 23:00:00,3,-2,35.94304275149267,127.0226617199912,0,176.23510800845872,1.7639409608692354,0.06293734056861927,16962.4,0,0.057178933,6,20,R5
2025-05-20 23:00:00,0,-1,35.95208925049756,126.9893688171416,0,176.41483539782394,1.847799689063356,0.19479702784842423,21683.5,0,0.04437584,7,16,R5
2025-05-20 23:00:00,-2,-2,35.94304275149267,126.96717354857519,0,176.68144574354767,1.7986649938112862,0.058215757229336786,4155.4,0,0.04372062,8,15,R5
2025-05-20 23:00:00,1,0,35.96113574950244,127.0004664514248,0,176.560171719874,1.7536905473104105,0.14717717757731616,24300.1,0,0.032687355,9,12,R5
2025-05-20 23:00:00,-3,-4,35.9249497534829,126.95607591429199,0,177.4329791258366,1.7118905590104725,0.4811487212170567,48920.69999999999,0,0.022338822,10,8,R5
2025-05-21 06:00:00,9,1,35.97018224850733,127.08924752569042,1,106.23673016341917,0.7514616656765933,,,0,0.04423959,1,100,R5
2025-05-21 06:00:00,-2,-3,35.93399625248779,126.96717354857519,1,112.97454404954283,0.71210558003517,,,0,0.022372665,2,51,R5
2025-05-21 06:00:00,3,-1,35.95208925049756,127.0226617199912,1,112.2774505832478,0.7186675822117945,,,0,0.018613717,3,42,R5
2025-05-21 06:00:00,3,-2,35.94304275149267,127.0226617199912,1,112.96465240352205,0.7194944928262175,,,0,0.0129966065,4,29,R5
2025-05-21 06:00:00,-4,4,35.99732174552198,126.94497828000878,1,95.70299256030609,0.6982149140053583,,,0,0.011731411,5,27,R5
2025-05-21 06:00:00,-12,-5,35.91590325447802,126.85619720574316,1,116.25649318434205,0.6760351094699366,,,0,0.01135672,6,26,R5
2025-05-21 06:00:00,2,0,35.96113574950244,127.011564085708,1,111.4891312857697,0.7123787910944044,,,0,0.011190918,7,25,R5
2025-05-21 06:00:00,-2,-2,35.94304275149267,126.96717354857519,1,112.62124693606148,0.7100646526904882,,,0,0.009644882,8,22,R5
2025-05-21 06:00:00,0,-1,35.95208925049756,126.9893688171416,1,112.63909462736444,0.7044646859888974,,,0,0.007860263,9,18,R5
2025-05-21 06:00:00,1,0,35.96113574950244,127.0004664514248,1,111.76386565148965,0.7091079781588959,,,0,0.006440969,10,15,R5
2025-05-21 07:00:00,9,1,35.97018224850733,127.08924752569042,0,133.26434928038805,0.4855044571883109,,,0,0.059297502,1,100,R5
2025-05-21 07:00:00,-2,-3,35.93399625248779,126.96717354857519,0,5.121743064751229,0.3414883402204598,,,0,0.03352301,2,57,R5
2025-05-21 07:00:00,-12,-5,35.91590325447802,126.85619720574316,0,146.71229190662717,0.6361239004078204,,,1,0.023481904,3,40,R5
2025-05-21 07:00:00,3,-1,35.95208925049756,127.0226617199912,0,9.099309179559441,0.3572890917961506,,,0,0.021855429,4,37,R5
2025-05-21 07:00:00,-4,4,35.99732174552198,126.94497828000878,0,60.45193297122097,0.2821121539927399,,,0,0.015540187,5,26,R5
2025-05-21 07:00:00,-2,-2,35.94304275149267,126.96717354857519,0,4.660637682176002,0.33618625560459414,,,0,0.015524395,6,26,R5
2025-05-21 07:00:00,3,-2,35.94304275149267,127.0226617199912,0,7.606837291372983,0.3539812135036019,,,0,0.014003175,7,24,R5
2025-05-21 07:00:00,2,0,35.96113574950244,127.011564085708,0,7.48294818678454,0.3460193606517951,,,0,0.012229296,8,21,R5
2025-05-21 07:00:00,-5,-2,35.94304275149267,126.93388064572558,0,57.187754085625784,0.4219604057620814,,,0,0.0077687516,9,13,R5
2025-05-21 07:00:00,1,0,35.96113574950244,127.0004664514248,0,5.150531946463445,0.33470381139726635,,,0,0.0076295347,10,13,R5
2025-05-21 20:00:00,9,1,35.97018224850733,127.08924752569042,1,284.5715666515851,1.344189361498445,0.1561290755326461,36777.0,0,0.10513147,1,100,R5
2025-05-21 20:00:00,3,-1,35.95208925049756,127.0226617199912,1,283.02079574121507,1.743728688596724,0.0046137398395720945,1259.7,1,0.01732427,2,16,R5
2025-05-21 20:00:00,3,-2,35.94304275149267,127.0226617199912,1,282.5452197528077,1.766499480235642,0.05774129214785956,15561.999999999998,0,0.014200772,3,14,R5
2025-05-21 20:00:00,-2,-3,35.93399625248779,126.96717354857519,1,283.13944650754036,1.8126031043844057,0.01749414867972223,1447.8000000000002,0,0.009883302,4,9,R5
2025-05-21 20:00:00,-2,-2,35.94304275149267,126.96717354857519,1,283.25411769643523,1.8041345371274726,0.022678843866499113,1618.8000000000002,0,0.009530348,5,9,R5
2025-05-21 20:00:00,2,0,35.96113574950244,127.011564085708,1,283.49054808459755,1.7363439018802058,0.00520268303503921,1145.7,0,0.008683112,6,8,R5
2025-05-21 20:00:00,0,17,36.11492623258549,126.9893688171416,1,313.91256976894937,0.9960627545788265,,,0,0.0085746255,7,8,R5
2025-05-21 20:00:00,-4,4,35.99732174552198,126.94497828000878,1,305.8055481727633,1.5580344354258582,0.1662588570104267,45124.200000000004,0,0.00594949,8,6,R5
2025-05-21 20:00:00,-3,-2,35.94304275149267,126.95607591429199,1,285.07767397733465,1.81964793696355,0.05165778539878955,2798.7000000000003,0,0.004435729,9,4,R5
2025-05-21 20:00:00,-12,-5,35.91590325447802,126.85619720574316,1,295.1224371568085,2.6608255461719375,0.0,0.0,0,0.004331548,10,4,R5
2025-05-21 21:00:00,9,1,35.97018224850733,127.08924752569042,0,224.63300273196924,1.6806691145307635,0.640615295529581,150900.19999999998,0,0.2651339,1,100,R5
2025-05-21 21:00:00,3,-1,35.95208925049756,127.0226617199912,0,220.0971931042068,3.0439471820197834,0.07034405819384738,19206.199999999997,0,0.021867191,2,8,R5
2025-05-21 21:00:00,2,0,35.96113574950244,127.011564085708,0,220.06991961565424,3.024716713744762,0.054165665743168105,11928.0,0,0.017568097,3,7,R5
2025-05-21 21:00:00,3,-2,35.94304275149267,127.0226617199912,0,219.9218269195971,3.146563445948208,0.07359621538889663,19835.100000000002,0,0.012348801,4,5,R5
2025-05-21 21:00:00,-2,-3,35.93399625248779,126.96717354857519,0,219.85186832323407,3.2280546983659,0.3619142789131346,29951.7,0,0.012067899,5,5,R5
2025-05-21 21:00:00,-2,-2,35.94304275149267,126.96717354857519,0,219.83759772352226,3.214156213683542,0.3123398520299302,22294.6,0,0.0100511955,6,4,R5
2025-05-21 21:00:00,-12,-5,35.91590325447802,126.85619720574316,0,243.9089357506013,1.2542979091250692,0.035526738940936525,6716.6,0,0.009522812,7,4,R5
2025-05-21 21:00:00,-4,4,35.99732174552198,126.94497828000878,0,227.82573745819482,1.522205917209971,0.023416662583043396,6355.5,1,0.007951122,8,3,R5
2025-05-21 21:00:00,-3,-2,35.94304275149267,126.95607591429199,0,220.64528594924073,2.970124064411142,0.34830566819927755,18870.399999999998,0,0.0060995533,9,2,R5
2025-05-21 21:00:00,7,4,35.99732174552198,127.06705225712402,0,224.58486511371603,1.195725968926395,0.2068702190019793,36300.200000000004,0,0.004823862,10,2,R5
2025-05-22 00:00:00,9,1,35.97018224850733,127.08924752569042,0,218.6188163156527,1.2713352857770266,0.6505985223839348,153251.8,0,0.019356603,1,100,R5
2025-05-22 00:00:00,-4,4,35.99732174552198,126.94497828000878,0,192.84152899442063,1.1864171965318153,0.012957920012320876,3516.9,0,0.008803,2,45,R5
2025-05-22 00:00:00,3,-1,35.95208925049756,127.0226617199912,0,190.867338741635,1.89047201340262,0.10638118640175541,29045.500000000004,0,0.008380198,3,43,R5
2025-05-22 00:00:00,-2,-3,35.93399625248779,126.96717354857519,0,189.88184549512764,1.9806128243031358,0.4516989672434813,37382.2,0,0.0053707366,4,28,R5
2025-05-22 00:00:00,-12,-5,35.91590325447802,126.85619720574316,0,265.82080922402554,1.364707403852508,0.0,0.0,0,0.0047912356,5,25,R5
2025-05-22 00:00:00,0,-1,35.95208925049756,126.9893688171416,0,188.78564019130687,2.037835309133056,0.10946131324828211,12184.5,0,0.0042568236,6,22,R5
2025-05-22 00:00:00,3,-2,35.94304275149267,127.0226617199912,0,190.32106780510395,1.934230927643651,0.06121793979871064,16499.0,0,0.003994837,7,21,R5
2025-05-22 00:00:00,2,0,35.96113574950244,127.011564085708,0,190.70270099777477,1.886773784565003,0.10592184940691594,23325.4,0,0.003521039,8,18,R5
2025-05-22 00:00:00,-2,-2,35.94304275149267,126.96717354857519,0,189.7696639680805,1.9740218357598094,0.3162527511477416,22573.899999999994,0,0.0032574616,9,17,R5
2025-05-22 00:00:00,1,0,35.96113574950244,127.0004664514248,0,189.9883793588296,1.9331242043456895,0.14310347542635782,23627.5,0,0.003169965,10,16,R5
2025-05-22 05:00:00,9,1,35.97018224850733,127.08924752569042,1,230.58842296724353,1.1252258310501062,0.4933686428355829,116215.5,0,0.0059571625,1,100,R5
2025-05-22 05:00:00,-12,-5,35.91590325447802,126.85619720574316,1,228.40729505526633,1.1032134921559293,0.17992505987593196,34016.19999999999,0,0.003984515,2,67,R5
2025-05-22 05:00:00,3,-1,35.95208925049756,127.0226617199912,1,228.3463545769619,2.3068969081493123,0.06990454975473596,19086.199999999997,0,0.003931504,3,66,R5
2025-05-22 05:00:00,-4,4,35.99732174552198,126.94497828000878,1,229.37732035369794,1.0343932665742335,0.023416662583043396,6355.5,0,0.0035692982,4,60,R5
2025-05-22 05:00:00,3,-2,35.94304275149267,127.0226617199912,1,228.30652682149272,2.391107129819176,0.06375771068132276,17183.5,1,0.0017981768,5,30,R5
2025-05-22 05:00:00,2,0,35.96113574950244,127.011564085708,1,228.29254634787512,2.297601893336188,0.054165665743168105,11928.0,0,0.0017097555,6,29,R5
2025-05-22 05:00:00,-3,-4,35.9249497534829,126.95607591429199,1,228.58940861458836,2.2375361731947923,0.2561391809966678,26042.899999999998,0,0.0015257238,7,26,R5
2025-05-22 05:00:00,-2,-3,35.93399625248779,126.96717354857519,1,228.21970228139878,2.4746833876504692,0.2263630223141624,18733.6,0,0.0011554374,8,19,R5
2025-05-22 05:00:00,0,17,36.11492623258549,126.9893688171416,1,230.28786846762395,0.4059824268654278,,,0,0.0008367193,9,14,R5
2025-05-22 05:00:00,-5,-2,35.94304275149267,126.93388064572558,1,228.7676697539447,1.829233244361976,0.3305018464218676,21551.100000000002,0,0.0008111429,10,14,R5
2025-05-22 18:00:00,3,-2,35.94304275149267,127.0226617199912,1,223.96161314756765,2.5269950944831345,0.062151477204211304,16750.6,0,0.03201199,1,100,R5
2025-05-22 18:00:00,3,-1,35.95208925049756,127.0226617199912,1,224.93404776726362,2.473698233814534,0.07034405819384738,19206.199999999997,1,0.012361533,2,39,R5
2025-05-22 18:00:00,9,1,35.97018224850733,127.08924752569042,1,253.53690448759534,1.7282599877955973,0.23687111847716313,55796.200000000004,0,0.011409506,3,36,R5
2025-05-22 18:00:00,-4,4,35.99732174552198,126.94497828000878,1,247.1232022528142,1.6368428044925976,0.02169454031236218,5888.1,0,0.009827967,4,31,R5
2025-05-22 18:00:00,2,0,35.96113574950244,127.011564085708,1,224.8390989911782,2.4635358242581678,0.054165665743168105,11928.0,0,0.009641248,5,30,R5
2025-05-22 18:00:00,-3,-4,35.9249497534829,126.95607591429199,1,227.79475950040913,2.47294223903127,0.2561391809966678,26042.899999999998,0,0.0034520973,6,11,R5
2025-05-22 18:00:00,-2,-3,35.93399625248779,126.96717354857519,1,223.21385545244505,2.5837866688958635,0.27813859744728975,23018.499999999996,0,0.0034018,7,11,R5
2025-05-22 18:00:00,-2,-2,35.94304275149267,126.96717354857519,1,223.20148382446067,2.573720911451937,0.2967484971133087,21181.699999999997,0,0.0025232271,8,8,R5
2025-05-22 18:00:00,0,17,36.11492623258549,126.9893688171416,1,273.9398912409575,1.1544457409498712,0.11771569019275864,66064.99999999999,0,0.0024480664,9,8,R5
2025-05-22 18:00:00,0,-2,35.94304275149267,126.9893688171416,1,220.6381300982577,2.674902400418059,0.03917271480566019,3830.5000000000005,0,0.0017888133,10,6,R5
2025-05-22 19:00:00,3,-1,35.95208925049756,127.0226617199912,0,175.70868346611292,2.1513852668721323,0.11317708564151568,30901.0,1,0.07491508,1,100,R5
2025-05-22 19:00:00,-3,-4,35.9249497534829,126.95607591429199,0,176.8748887366329,2.087461994906753,0.4811487212170567,48920.69999999999,0,0.036777705,2,49,R5
2025-05-22 19:00:00,9,1,35.97018224850733,127.08924752569042,0,179.5445728567148,1.089415859240105,0.47455436116645316,111783.69999999998,0,0.034364317,3,46,R5
2025-05-22 19:00:00,3,-2,35.94304275149267,127.0226617199912,0,175.55386641380323,2.225419287942235,0.06293734056861927,16962.4,0,0.027368667,4,37,R5
2025-05-22 19:00:00,-2,-3,35.93399625248779,126.96717354857519,0,175.62642138151705,2.3008001094568584,0.23415189387028137,19378.200000000004,0,0.021225067,5,28,R5
