hour,grid_x,grid_y,center_latitude,center_longitude,city_quiet_3h,wind_from_deg,wind_speed,upwind_share_eea,upwind_eea_6km,target,risk_score,rank,relative_risk,arm
2025-10-30 18:00:00,0,-2,35.94304275149267,126.9893688171416,1,333.5146564796283,2.4567084362424536,0.022041235405466493,2155.3,0,0.0001822017,18,3,R5
2025-10-30 18:00:00,-2,0,35.96113574950244,126.96717354857519,1,334.6094777532404,2.0366688165224103,0.19641766069059663,17841.5,0,0.00016634712,19,3,R5
2025-10-30 18:00:00,-4,-2,35.94304275149267,126.94497828000878,1,335.90731515771336,1.8841459656538377,0.14370754254499618,6976.8,0,0.00016225601,20,3,R5
2025-10-30 18:00:00,-3,-4,35.9249497534829,126.95607591429199,1,335.5282077655684,2.0641833716379754,0.011884950843276803,1208.4,0,0.00013594907,21,2,R5
2025-10-30 18:00:00,-3,-3,35.93399625248779,126.95607591429199,1,335.0133051878064,2.106727537965848,0.04197574115317107,2348.4,0,0.0001188188,22,2,R5
2025-10-30 18:00:00,3,-1,35.95208925049756,127.0226617199912,1,334.2630089595566,2.1296767479182046,0.0926227409724051,25289.0,0,0.000108386506,23,2,R5
2025-10-30 18:00:00,-1,-3,35.93399625248779,126.97827118285839,1,333.6476380498225,2.4230613963063643,0.006042791605700347,604.2,0,9.2385126e-05,24,1,R5
2025-10-30 18:00:00,-4,4,35.99732174552198,126.94497828000878,1,337.94126148649883,0.957904573926406,,,0,9.10298e-05,25,1,R5
2025-10-30 18:00:00,-2,-4,35.9249497534829,126.96717354857519,1,334.5516270426198,2.229521157771159,0.003618125448298438,399.0,0,9.06219e-05,26,1,R5
2025-10-30 18:00:00,-6,4,35.99732174552198,126.92278301144238,1,339.43694774610896,0.7416266165762692,,,0,8.415186e-05,27,1,R5
2025-10-30 18:00:00,-2,-1,35.95208925049756,126.96717354857519,1,334.26916240099354,2.1909086496113983,0.07355704972935881,4309.2,0,8.3439554e-05,28,1,R5
2025-10-30 18:00:00,2,1,35.97018224850733,127.011564085708,1,334.63699930801835,1.9103992515426464,0.2626987365663324,52723.399999999994,0,8.198222e-05,29,1,R5
2025-10-30 18:00:00,6,-3,35.93399625248779,127.05595462284082,1,336.1478107807124,1.622382055071834,0.13865202202168164,35477.6,0,6.9647846e-05,30,1,R5
2025-11-02 21:00:00,9,1,35.97018224850733,127.08924752569042,1,316.613186145538,2.3278538246445053,0.082805679010983,19505.3,1,0.0009618921,1,100,R5
2025-11-02 21:00:00,-4,-3,35.93399625248779,126.94497828000878,1,317.4927394538263,2.914604714065979,0.05686379618945513,3129.3,0,0.0008463883,2,88,R5
2025-11-02 21:00:00,0,0,35.96113574950244,126.9893688171416,1,321.5402855501688,2.9624308832147017,0.029476251976771062,4514.4,0,0.0005089429,3,53,R5
2025-11-02 21:00:00,2,0,35.96113574950244,127.011564085708,1,321.21641672073264,2.914026943734763,0.1887465470977457,41564.5,0,0.00037952614,4,39,R5
2025-11-02 21:00:00,-5,-2,35.94304275149267,126.93388064572558,1,314.6972283066774,2.814648051091692,0.0520111276055405,3391.5,0,0.00037175007,5,39,R5
2025-11-02 21:00:00,-2,-2,35.94304275149267,126.96717354857519,1,321.50028121132175,3.01596836973546,0.05118710886769693,3653.7,0,0.00033204732,6,35,R5
2025-11-02 21:00:00,0,-1,35.95208925049756,126.9893688171416,1,322.47046216027394,3.052354541309687,0.01656495674820529,1843.8999999999999,0,0.00030408512,7,32,R5
2025-11-02 21:00:00,1,0,35.96113574950244,127.0004664514248,1,321.56108231616497,2.955078043922425,0.07337933156398427,12115.5,0,0.00027417816,8,29,R5
2025-11-02 21:00:00,-2,-3,35.93399625248779,126.96717354857519,1,321.50016514717817,3.0307766838151755,0.008333826733253504,689.7,0,0.00023837487,9,25,R5
2025-11-02 21:00:00,-3,-2,35.94304275149267,126.95607591429199,1,319.8095343477312,2.947895785236976,0.07175276912825757,3887.3999999999996,0,0.00021333898,10,22,R5
2025-11-02 21:00:00,-12,-5,35.91590325447802,126.85619720574316,1,292.7110694299119,3.0129901394784695,0.0,0.0,0,0.00019025826,11,20,R5
2025-11-02 21:00:00,1,-1,35.95208925049756,127.0004664514248,1,322.4168932714112,3.0450424158289113,0.015914737165907467,2374.7000000000003,0,0.00015841662,12,16,R5
2025-11-02 21:00:00,-6,-3,35.93399625248779,126.92278301144238,1,311.5293687121886,2.8264631558398094,0.016441369229231097,1430.7,0,0.00014758793,13,15,R5
2025-11-02 21:00:00,-1,0,35.96113574950244,126.97827118285839,1,321.05381878854723,2.9342193102705716,0.06633046852184071,7631.400000000001,0,0.00013534704,14,14,R5
2025-11-02 21:00:00,-6,-2,35.94304275149267,126.92278301144238,1,311.4631290662524,2.768698566851987,0.015700066200113487,1328.1,0,0.00012999434,15,14,R5
2025-11-02 21:00:00,-1,-1,35.95208925049756,126.97827118285839,1,322.0152815614179,3.0245103766798445,0.03661088058758635,3975.7,0,0.00011777058,16,12,R5
2025-11-02 21:00:00,-2,0,35.96113574950244,126.96717354857519,1,320.030937200233,2.8759561137339036,0.1957593205224887,17781.7,0,0.00011528165,17,12,R5
2025-11-02 21:00:00,-3,-4,35.9249497534829,126.95607591429199,1,319.257560815993,2.9803286328563643,0.018500159331515775,1881.0,0,0.00010179786,18,11,R5
2025-11-02 21:00:00,-4,-2,35.94304275149267,126.94497828000878,1,317.51606918765674,2.877032890159467,0.08923017347565124,4332.000000000001,0,9.3133305e-05,19,10,R5
2025-11-02 21:00:00,0,-2,35.94304275149267,126.9893688171416,1,322.83902961974826,3.0835631176520106,0.012882357091943644,1259.7,0,8.941588e-05,20,9,R5
2025-11-02 21:00:00,-2,-4,35.9249497534829,126.96717354857519,1,320.9511874940157,3.0246404360223105,0.003618125448298438,399.0,0,8.674159e-05,21,9,R5
2025-11-02 21:00:00,-1,-3,35.93399625248779,126.97827118285839,1,322.57333110341233,3.074764748196592,0.004902642246134244,490.2,0,8.6343476e-05,22,9,R5
2025-11-02 21:00:00,-4,4,35.99732174552198,126.94497828000878,1,312.1210185746301,2.004879104308573,0.22028058729011862,59786.19999999999,0,7.438739e-05,23,8,R5
2025-11-02 21:00:00,3,-1,35.95208925049756,127.0226617199912,1,321.2491633651173,2.941364027156716,0.09375008011872589,25596.800000000003,0,7.362118e-05,24,8,R5
2025-11-02 21:00:00,-11,-5,35.91590325447802,126.86729484002636,1,295.57226667185,2.9737040013268388,6.764996483982091e-05,11.4,0,7.338161e-05,25,8,R5
2025-11-02 21:00:00,-3,-3,35.93399625248779,126.95607591429199,1,319.79134418978254,2.973644263236703,0.0488018932339052,2730.3,0,7.1324226e-05,26,7,R5
