순번,업체명,소재지(원문),정제주소,lat,lon,geocode_method,n_parcels,사육업종,사육두수,시설면적,영업상태,신고일자
338,최O택 농장,"전북특별자치도 익산시 낭산면 호암리 111번지 , 112-1, 116-3 ",전북특별자치도 익산시 낭산면 호암리 111,36.0672526695173,127.021189499826,첫필지,3,한우,33,948.75,정상,2005-11-23
339,조은1목장,전북특별자치도 익산시 낭산면 구평리 664번지 1호  ,전북특별자치도 익산시 낭산면 구평리 664-1,36.0540862771113,127.005169913894,지번정확,1,육우,80,1230.45,정상,2005-11-23
340,조은2목장,전북특별자치도 익산시 낭산면 구평리 120번지 1호  ,전북특별자치도 익산시 낭산면 구평리 120-1,36.0600698473448,127.007358877668,지번정확,1,젖소,90,1602.9,정상,2005-11-23
341,무영농장,"전북특별자치도 익산시 낭산면 석천리 822번지 823,828-5,828-2,828-3 ",전북특별자치도 익산시 낭산면 석천리 822 823,36.0620580724182,127.03634466781,리중심,4,한우,400,3789.81,정상,2005-11-23
342,호산농장,전북특별자치도 익산시 여산면 호산리 143번지  ,전북특별자치도 익산시 여산면 호산리 143,36.0438372419784,127.106562173756,지번정확,1,한우,28,396,정상,2005-11-24
343,정O태농장,전북특별자치도 익산시 왕궁면 구덕리 479번지 1호  ,전북특별자치도 익산시 왕궁면 구덕리 479-1,35.9408847363523,127.080391714697,지번정확,1,한우,8,450,정상,2005-11-24
344,통골농장,"전북특별자치도 익산시 왕궁면 동용리 68번지 ,68-2, 68-4 ",전북특별자치도 익산시 왕궁면 동용리 68,36.0109465843623,127.117588170416,첫필지,3,한우,155,1586.96,정상,2005-11-24
345,송O섭 농장,"전북특별자치도 익산시 왕궁면 구덕리 1252번지 ,1252-1 ",전북특별자치도 익산시 왕궁면 구덕리 1252,35.9506911219258,127.080831487385,첫필지,2,염소,26,320,정상,2005-11-24
346,신O원농장,전북특별자치도 익산시 왕궁면 구덕리 1322번지 1호  ,전북특별자치도 익산시 왕궁면 구덕리 1322-1,35.9491521900829,127.090036144632,리중심,1,한우,20,350,정상,2005-11-24
347,이O창 농장,전북특별자치도 익산시 왕궁면 온수리 172번지  ,전북특별자치도 익산시 왕궁면 온수리 172,35.9262635486373,127.075317275344,리중심,1,한우,13,440,정상,2005-11-24
348,형제농장,전북특별자치도 익산시 석탄동 92번지 1호  ,전북특별자치도 익산시 석탄동 92-1,35.9108063458222,126.981172680881,지번정확,1,한우,45,2361.3,정상,2005-11-24
349,최O종 농장,전북특별자치도 익산시 낭산면 호암리 169번지 1호  ,전북특별자치도 익산시 낭산면 호암리 169-1,36.0666344073299,127.02131776432,지번정확,1,돼지,120,376,정상,2005-11-25
350,야베스농장,전북특별자치도 익산시 낭산면 석천리 857번지  ,전북특별자치도 익산시 낭산면 석천리 857,36.0640119181726,127.038112784038,지번정확,1,육계,50000,1596.84,정상,2005-11-25
351,금모래 농장,전북특별자치도 익산시 오산면 신지리 680번지 10호  ,전북특별자치도 익산시 오산면 신지리 680-10,35.9154768055567,126.879026464351,지번정확,1,돼지,3500,4223.58,정상,2005-11-25
352,대승농장,전북특별자치도 익산시 낭산면 호암리 32번지 1호  ,전북특별자치도 익산시 낭산면 호암리 32-1,36.0715873550969,127.025873278085,지번정확,1,육계,30000,4720,정상,2005-11-25
353,지산 농장,전북특별자치도 익산시 낭산면 성남리 384번지 37호  ,전북특별자치도 익산시 낭산면 성남리 384-37,36.0513107840996,127.024642627594,지번정확,1,육계,50000,2000,정상,2005-11-25
354,상와농장,"전북특별자치도 익산시 성당면 와초리 424번지 1호 ,424-3 ",전북특별자치도 익산시 성당면 와초리 424-1,36.0756966718798,126.925508105176,첫필지,2,한우,100,688,정상,2005-11-30
355,좌두농악 농장,전북특별자치도 익산시 성당면 성당리 611번지  ,전북특별자치도 익산시 성당면 성당리 611,36.1277539318163,126.915349977401,지번정확,1,한우,47,374,정상,2005-11-30
356,서O철 농장,전북특별자치도 익산시 성당면 두동리 760번지 1호  ,전북특별자치도 익산시 성당면 두동리 760-1,36.1222454935384,126.913286229154,지번정확,1,한우,20,755,정상,2005-11-30
357,김O태 농장,전북특별자치도 익산시 성당면 와초리 374번지 1호  ,전북특별자치도 익산시 성당면 와초리 374-1,36.0775170958928,126.928392526248,지번정확,1,한우,40,342,정상,2005-11-30
358,성원농장,전북특별자치도 익산시 성당면 장선리 327번지  ,전북특별자치도 익산시 성당면 장선리 327,36.0821066084747,126.938532457914,지번정확,1,종계/산란계,8000,1320,정상,2005-12-02
359,기O이농장,"전북특별자치도 익산시 성당면 장선리 334번지 2호 , -3, -4 ",전북특별자치도 익산시 성당면 장선리 334-2,36.0834225381848,126.936736358368,지번정확,1,육계,35000,2351.57,정상,2005-12-02
360,금화 농장,"전북특별자치도 익산시 왕궁면 구덕리 1107번지 , -1, -2,  1106-1, 1361-1, 1364-2 ",전북특별자치도 익산시 왕궁면 구덕리 1107,35.9466335925613,127.07093335929,첫필지,4,돼지,1000,1010.04,정상,2005-12-02
361,벧엘 농장,전북특별자치도 익산시 왕궁면 구덕리 751번지 외 4 ,전북특별자치도 익산시 왕궁면 구덕리 751 외 4,35.9484714120037,127.070153266409,지번정확,1,돼지,1500,1332.75,정상,2005-12-02
362,이O상 농장,전북특별자치도 익산시 왕궁면 구덕리 711번지  ,전북특별자치도 익산시 왕궁면 구덕리 711,35.948114447473,127.069348275611,지번정확,1,돼지,245,472.92,정상,2005-12-02
363,정O영 농장,"전북특별자치도 익산시 성당면 대선리 산 17번지 1호 ,성당면 와초리 124-4 ",전북특별자치도 익산시 성당면 대선리 산 17-1,36.0702126877569,126.9381017889,지번정확,1,육계,70000,4348.5,정상,2005-12-02
364,유O습 농장,전북특별자치도 익산시 왕궁면 흥암리 1077번지 1호  ,전북특별자치도 익산시 왕궁면 흥암리 1077-1,35.9535141584176,127.08603174358,지번정확,1,돼지,450,931.59,정상,2005-12-07
365,익산 농장,전북특별자치도 익산시 왕궁면 구덕리 47번지 13호  ,전북특별자치도 익산시 왕궁면 구덕리 47-13,35.9374707553077,127.092039300097,지번정확,1,돼지,350,455.7,정상,2005-12-07
366,해오름농장,전북특별자치도 익산시 낭산면 삼담리 1333번지 3호  ,전북특별자치도 익산시 낭산면 삼담리 1333-3,36.0813734930075,127.015822301155,지번정확,1,육계,70000,3892.02,정상,2005-12-13
367,신촌 농장,전북특별자치도 익산시 왕궁면 구덕리 69번지 70호  ,전북특별자치도 익산시 왕궁면 구덕리 69-70,35.9491521900829,127.090036144632,리중심,1,돼지,300,353.6,정상,2005-12-13
368,유O석농장,전북특별자치도 익산시 왕궁면 흥암리 713번지 2호 외1필지 ,전북특별자치도 익산시 왕궁면 흥암리 713-2 외1필지,35.9674579388463,127.090345169107,리중심,1,한우,40,570,정상,2005-12-13
369,상현농장,전북특별자치도 익산시 망성면 어량리 174번지 10호  ,전북특별자치도 익산시 망성면 어량리 174-10,36.0896731750277,127.042298427401,지번정확,1,육계,0,1456.44,정상,2005-12-13
370,덕용농장,전북특별자치도 익산시 용안면 덕용리 253번지  ,전북특별자치도 익산시 용안면 덕용리 253,36.10460440573,126.948105641196,리중심,1,젖소,67,1607.6,정상,2005-12-13
371,사결 농장,전북특별자치도 익산시 망성면 어량리 1770번지 17호  ,전북특별자치도 익산시 망성면 어량리 1770-17,36.1163620661153,127.021020193269,지번정확,1,돼지,500,390,정상,2005-12-13
372,서울농장,전북특별자치도 익산시 망성면 신작리 656번지 2호  ,전북특별자치도 익산시 망성면 신작리 656-2,36.1426511490471,127.015485712065,지번정확,1,한우,100,1053.5,정상,2005-12-13
373,김O길농장,전북특별자치도 익산시 망성면 어량리 443번지 1호  ,전북특별자치도 익산시 망성면 어량리 443-1,36.1046124329379,127.02998285592,지번정확,1,한우,70,995.05,정상,2005-12-13
374,임O주농장,전북특별자치도 익산시 망성면 어량리 1512번지 107호  ,전북특별자치도 익산시 망성면 어량리 1512-107,36.0957060256183,127.026242962296,지번정확,1,한우,32,320,정상,2005-12-13
375,대건축산농장,전북특별자치도 익산시 왕궁면 구덕리 26번지  ,전북특별자치도 익산시 왕궁면 구덕리 26,35.9422194651073,127.095534243125,지번정확,1,한우,18,312,정상,2005-12-13
376,들샘농장,전북특별자치도 익산시 망성면 어량리 627번지 1호  ,전북특별자치도 익산시 망성면 어량리 627-1,36.1010336453713,127.036349394704,지번정확,1,한우,25,344,정상,2005-12-13
377,김O우농장,전북특별자치도 익산시 망성면 내촌리 540번지  ,전북특별자치도 익산시 망성면 내촌리 540,36.0956528597629,127.048257123911,지번정확,1,한우,100,2480,정상,2005-12-13
378,최O화농장,전북특별자치도 익산시 용안면 난포리 191번지 외3 ,전북특별자치도 익산시 용안면 난포리 191 외3,36.1291643648402,126.941867726439,지번정확,1,한우,31,657,정상,2005-12-13
379,차우 구백농장,"전북특별자치도 익산시 왕궁면 쌍제리 531번지 44호 ,-8,-9,-10,-22,-23,-55,-56,-71,-72 ",전북특별자치도 익산시 왕궁면 쌍제리 531-44,35.936370193058,127.056800348023,지번정확,1,돼지,2000,3486.1,정상,2005-12-19
380,신촌 농장,전북특별자치도 익산시 왕궁면 구덕리 77번지 2호  ,전북특별자치도 익산시 왕궁면 구덕리 77-2,35.9298315443709,127.090260678754,지번정확,1,돼지,670,1389.35,정상,2005-12-19
381,흥신 2농장,전북특별자치도 익산시 왕궁면 흥암리 252번지 9호  ,전북특별자치도 익산시 왕궁면 흥암리 252-9,35.9542164711051,127.08593939503,지번정확,1,돼지,180,196,정상,2005-12-21
382,흥신 1농장,전북특별자치도 익산시 왕궁면 흥암리 산 147번지 3호  ,전북특별자치도 익산시 왕궁면 흥암리 산 147-3,35.9558820639918,127.086301121498,지번정확,1,돼지,20,55,정상,2005-12-21
383,우봉 농장,전북특별자치도 익산시 웅포면 송천리 87번지 10호  ,전북특별자치도 익산시 웅포면 송천리 87-10,36.076873898118,126.902470037741,지번정확,1,돼지,1000,1219.26,정상,2005-12-21
384,우상농장,"전북특별자치도 익산시 웅포면 제성리 813번지 ,815-1,811-1 ",전북특별자치도 익산시 웅포면 제성리 813,36.1213444619947,126.889137702076,첫필지,3,한우,50,2325.27,정상,2005-12-22
385,이O구 농장,전북특별자치도 익산시 웅포면 대붕암리 110번지  ,전북특별자치도 익산시 웅포면 대붕암리 110,36.1320939277029,126.911268466614,지번정확,1,한우,80,500,정상,2005-12-22
386,차O수 농장,전북특별자치도 익산시 황등면 율촌리 515번지 239호  ,전북특별자치도 익산시 황등면 율촌리 515-239,36.0262988838119,126.952257725661,지번정확,1,한우,26,501.02,정상,2005-12-22
387,용산농장,전북특별자치도 익산시 황등면 신성리 127번지 1호  ,전북특별자치도 익산시 황등면 신성리 127-1,36.0389605412157,126.932438796698,지번정확,1,한우,50,1935.99,정상,2005-12-22
388,공O식 농장,전북특별자치도 익산시 용안면 교동리 337번지  ,전북특별자치도 익산시 용안면 교동리 337,36.1176842218582,126.949379503843,지번정확,1,육우,170,3011.6,정상,2005-12-22
389,김O종 농장,"전북특별자치도 익산시 웅포면 고창리 450번지 , 451, 452 ",전북특별자치도 익산시 웅포면 고창리 450,36.0969045573751,126.888086461776,첫필지,3,한우,10,176.4,정상,2005-12-22
390,새동네 목장,전북특별자치도 익산시 웅포면 제성리 125번지 1호  ,전북특별자치도 익산시 웅포면 제성리 125-1,36.1016519206906,126.905585416495,지번정확,1,한우,400,4157,정상,2005-12-22
391,서광목장 (제2목장),"전북특별자치도 익산시 성당면 대선리 106번지 ,104-1, 106-26 ",전북특별자치도 익산시 성당면 대선리 106,36.0706077719024,126.944131345454,첫필지,3,한우,271,6121.2,정상,2005-12-22
392,유O신 농장,전북특별자치도 익산시 황등면 율촌리 510번지 160호  ,전북특별자치도 익산시 황등면 율촌리 510-160,36.0255590339913,126.945426167143,지번정확,1,육계,50000,2210,정상,2005-12-23
393,박O천 농장,전북특별자치도 익산시 용안면 난포리 204번지  ,전북특별자치도 익산시 용안면 난포리 204,36.1298278384439,126.941312778264,지번정확,1,돼지,300,564.7,정상,2005-12-23
394,강O 농장,전북특별자치도 익산시 용동면 대조리 산 146번지 1호  ,전북특별자치도 익산시 용동면 대조리 산 146-1,36.0990831857386,127.015162336292,지번정확,1,육계,30000,2664,정상,2005-12-23
395,이브농장,"전북특별자치도 익산시 함열읍 석매리 116번지 6호 ,-33,-34,-35,-36,-37,-41,118-51 ",전북특별자치도 익산시 함열읍 석매리 116-6,36.0462105991491,126.973824189156,첫필지,2,돼지,2000,1851.3,정상,2005-12-23
396,배O욱 농장,전북특별자치도 익산시 왕궁면 흥암리 1056번지 8호  ,전북특별자치도 익산시 왕궁면 흥암리 1056-8,35.9550617193171,127.091460909619,지번정확,1,돼지,500,929.85,정상,2005-12-26
397,김O관농장,전북특별자치도 익산시 웅포면 제성리 782번지 1호  ,전북특별자치도 익산시 웅포면 제성리 782-1,36.1233216139317,126.888433102838,지번정확,1,한우,14,393,정상,2005-12-27
398,김O만 농장,"전북특별자치도 익산시 성당면 와초리 167번지 8호 , 167-9 ",전북특별자치도 익산시 성당면 와초리 167-8,36.072828075071,126.929675296659,첫필지,2,한우,51,624.89,정상,2005-12-27
399,서O원 2농장,전북특별자치도 익산시 삼기면 연동리 83번지 외1필 ,전북특별자치도 익산시 삼기면 연동리 83 외1필,36.033446790829,127.015826801684,리중심,1,한우,60,726,정상,2005-12-27
400,김O중농장,전북특별자치도 익산시 함열읍 흘산리 451번지  ,전북특별자치도 익산시 함열읍 흘산리 451,36.0574033434423,126.97720001394,지번정확,1,한우,100,1000,정상,2005-12-27
401,태성 농장,전북특별자치도 익산시 낭산면 석천리 1325번지  ,전북특별자치도 익산시 낭산면 석천리 1325,36.0708043366229,127.045156898423,지번정확,1,한우,104,2141,정상,2005-12-27
402,용산농장,"전북특별자치도 익산시 황등면 용산리 798번지 1호 ,796, 798 ",전북특별자치도 익산시 황등면 용산리 798-1,36.0560998913928,126.939718395047,첫필지,3,한우,160,2942.22,정상,2005-12-27
403,이O천 농장,전북특별자치도 익산시 왕궁면 왕궁리 672번지  ,전북특별자치도 익산시 왕궁면 왕궁리 672,35.969601300725,127.055018564286,지번정확,1,돼지,15,109.5,정상,2005-12-30
404,현수 농장,"전북특별자치도 익산시 오산면 영만리 33번지 8호 , 33-10 ",전북특별자치도 익산시 오산면 영만리 33-8,35.9637757163865,126.911425558407,첫필지,2,한우,10,1230,정상,2006-01-18
405,수일농장,전북특별자치도 익산시 왕궁면 구덕리 527번지 42호  ,전북특별자치도 익산시 왕궁면 구덕리 527-42,35.93481705295,127.076775001685,지번정확,1,한우,50,344.7,정상,2006-02-17
406,앵금농장,전북특별자치도 익산시 왕궁면 구덕리 1103번지  ,전북특별자치도 익산시 왕궁면 구덕리 1103,35.9480319461395,127.071107181868,지번정확,1,돼지,1800,1616.63,정상,2006-04-21
407,도촌 2농장,전북특별자치도 익산시 황등면 죽촌리 203번지 외 4필지 ,전북특별자치도 익산시 황등면 죽촌리 203 외 4필지,36.0259504465871,126.935797915357,리중심,1,육계,150000,6766,정상,2006-04-25
408,윤이 농장,전북특별자치도 익산시 왕궁면 평장리 445번지 1호  ,전북특별자치도 익산시 왕궁면 평장리 445-1,35.9687340826425,127.072119539976,지번정확,1,한우,30,387,정상,2006-05-09
409,염O창 농장,전북특별자치도 익산시 낭산면 용기리 529번지  ,전북특별자치도 익산시 낭산면 용기리 529,36.0668565837548,126.9888457362,지번정확,1,한우,85,838,정상,2006-06-26
410,김O겸,전북특별자치도 익산시 웅포면 고창리 810번지 1호  ,전북특별자치도 익산시 웅포면 고창리 810-1,36.0912999093584,126.895820172266,지번정확,1,한우,10,640,정상,2006-07-12
411,백O현 농장,전북특별자치도 익산시 은기동 581번지 14호 외 1필지 ,전북특별자치도 익산시 은기동 581-14 외 1필지,,,실패,1,한우,90,2044.03,정상,2006-08-04
412,김O오농장,전북특별자치도 익산시 황등면 황등리 1번지 1호  ,전북특별자치도 익산시 황등면 황등리 1-1,36.0043707067242,126.951469140117,지번정확,1,염소,50,608.2,정상,2006-08-04
413,김O영 농장,전북특별자치도 익산시 망성면 내촌리 산 76번지 1호  ,전북특별자치도 익산시 망성면 내촌리 산 76-1,36.091407891812,127.042670333702,지번정확,1,육계,65000,1208,정상,2006-08-04
414,해오름 농장,전북특별자치도 익산시 함열읍 석매리 116번지 40호  ,전북특별자치도 익산시 함열읍 석매리 116-40,36.0465784451337,126.974926489917,지번정확,1,돼지,900,1411.2,정상,2006-09-01
415,다원농장,전북특별자치도 익산시 낭산면 구평리 120번지 5호  ,전북특별자치도 익산시 낭산면 구평리 120-5,36.059646183306,127.005668525293,지번정확,1,한우,3,800,정상,2006-11-09
416,익산(조O진1)농장,전북특별자치도 익산시 왕궁면 온수리 21번지 157호  ,전북특별자치도 익산시 왕궁면 온수리 21-157,35.9297489661931,127.077527274408,지번정확,1,돼지,150,425,정상,2006-12-12
417,종합농장,전북특별자치도 익산시 용안면 석동리 48번지 외1 ,전북특별자치도 익산시 용안면 석동리 48 외1,36.1289383731591,126.949492145001,지번정확,1,한우,11,352,정상,2006-12-28
418,그린축산,전북특별자치도 익산시 함열읍 석매리 116번지 6호  ,전북특별자치도 익산시 함열읍 석매리 116-6,36.0462105991491,126.973824189156,지번정확,1,돼지,1300,363.5,정상,2007-01-30
419,대골농장,전북특별자치도 익산시 웅포면 제성리 242번지 10호  ,전북특별자치도 익산시 웅포면 제성리 242-10,36.1167123804051,126.905525516244,리중심,1,한우,37,599,정상,2007-02-05
420,삼현농장,전북특별자치도 익산시 삼기면 용연리 530번지 6호  ,전북특별자치도 익산시 삼기면 용연리 530-6,36.0029631850518,126.980458586515,지번정확,1,한우,8,320,정상,2007-02-05
421,부윤영농조합법인,전북특별자치도 익산시 성당면 두동리 811번지  ,전북특별자치도 익산시 성당면 두동리 811,36.1096913171185,126.917023096656,지번정확,1,돼지,90,800,정상,2007-02-28
422,차O회 농장,전북특별자치도 익산시 함라면 다망리 278번지 2호  ,전북특별자치도 익산시 함라면 다망리 278-2,36.0339439056279,126.916107335875,지번정확,1,한우,35,324,정상,2007-03-22
423,연화농장,전북특별자치도 익산시 함라면 다망리 1333번지 2호  ,전북특별자치도 익산시 함라면 다망리 1333-2,36.0134098491001,126.914219472429,지번정확,1,한우,75,981.6,정상,2007-03-22
424,차O회 농장,전북특별자치도 익산시 함라면 다망리 1215번지 7호  ,전북특별자치도 익산시 함라면 다망리 1215-7,36.0358795679936,126.911597436791,지번정확,1,한우,20,336,정상,2007-03-22
425,으뜸이농장,전북특별자치도 익산시 함라면 신목리 1626번지  ,전북특별자치도 익산시 함라면 신목리 1626,36.0116854338354,126.90650324017,지번정확,1,한우,0,817.8,정상,2007-03-28
426,이O원 농장,전북특별자치도 익산시 웅포면 대붕암리 90번지 1호  ,전북특별자치도 익산시 웅포면 대붕암리 90-1,36.1322556891544,126.90969228878,지번정확,1,한우,80,576,정상,2007-03-28
427,최O 농장,전북특별자치도 익산시 춘포면 천서리 643번지 3호  ,전북특별자치도 익산시 춘포면 천서리 643-3,35.9353642375678,127.037780313606,지번정확,1,육계,80000,3360,정상,2007-04-05
428,왕O동 농장,"전북특별자치도 익산시 함라면 함열리 26번지 9호 , -21, 795-14, -27, -28, 822-1 ",전북특별자치도 익산시 함라면 함열리 26-9,36.0545643209835,126.919772408023,첫필지,3,한우,120,1401.25,정상,2007-04-16
429,승일농장,전북특별자치도 익산시 성당면 갈산리 716번지  ,전북특별자치도 익산시 성당면 갈산리 716,36.0793785123186,126.921949748857,지번정확,1,한우,90,9772,정상,2007-04-16
430,백O진농장,전북특별자치도 익산시 금마면 신용리 465번지  ,전북특별자치도 익산시 금마면 신용리 465,36.0089699067537,127.055721531366,지번정확,1,한우,15,900,정상,2007-04-20
431,김O규농장,전북특별자치도 익산시 왕궁면 온수리 8번지 49호  ,전북특별자치도 익산시 왕궁면 온수리 8-49,35.9331745620764,127.084390347459,지번정확,1,돼지,50,66,정상,2007-04-20
432,전O 농장,전북특별자치도 익산시 성당면 와초리 146번지 1호  ,전북특별자치도 익산시 성당면 와초리 146-1,36.0681037210656,126.929892298271,지번정확,1,한우,25,324,정상,2007-04-23
433,오O동 농장,전북특별자치도 익산시 오산면 신지리 816번지 12호  ,전북특별자치도 익산시 오산면 신지리 816-12,35.9213807475786,126.874435806331,지번정확,1,한우,6,311.5,정상,2007-05-07
434,영우목장,전북특별자치도 익산시 삼기면 용연리 184번지  ,전북특별자치도 익산시 삼기면 용연리 184,35.9936852673931,126.990157797681,지번정확,1,한우,30,1975,정상,2007-05-07
435,김O화농장,전북특별자치도 익산시 왕궁면 쌍제리 151번지 2.3 ,전북특별자치도 익산시 왕궁면 쌍제리 151 2.3,35.9404007562722,127.065591293943,리중심,1,한우,0,444,정상,2007-06-08
436,형제농장,전북특별자치도 익산시 왕궁면 구덕리 527번지 46호  ,전북특별자치도 익산시 왕궁면 구덕리 527-46,35.9347225735493,127.076961195567,지번정확,1,한우,20,211.2,정상,2007-06-08
437,농업회사법인 (주)베리굿팜,전북특별자치도 익산시 웅포면 대붕암리 60번지  ,전북특별자치도 익산시 웅포면 대붕암리 60,36.1272815473684,126.911650249787,지번정확,1,돼지,2672,3742.07,정상,2007-06-20
438,원해농장,전북특별자치도 익산시 함라면 신등리 1150번지 13호  ,전북특별자치도 익산시 함라면 신등리 1150-13,36.0194996926871,126.909022368146,지번정확,1,돼지,3200,2037.09,정상,2007-06-20
439,양지목장,전북특별자치도 익산시 성당면 대선리 606번지 33호  ,전북특별자치도 익산시 성당면 대선리 606-33,36.0632929589818,126.931555655535,지번정확,1,한우,20,392.04,정상,2007-06-27
440,백O문 농장,전북특별자치도 익산시 금마면 신용리 461번지  ,전북특별자치도 익산시 금마면 신용리 461,36.0091353028737,127.055092940884,지번정확,1,한우,75,2178,정상,2007-07-04
441,석훈농장,전북특별자치도 익산시 성당면 성당리 764번지 6호  ,전북특별자치도 익산시 성당면 성당리 764-6,36.1273123030181,126.927083030659,지번정확,1,한우,64,1132.36,정상,2007-07-04
442,유토피아,"전북특별자치도 익산시 여산면 원수리 680번지 ,682 ",전북특별자치도 익산시 여산면 원수리 680,36.0281658177408,127.085606577167,첫필지,2,한우,5,395,정상,2007-07-06
443,평장농장,전북특별자치도 익산시 춘포면 천동리 3번지 2호  ,전북특별자치도 익산시 춘포면 천동리 3-2,35.9511308956049,127.052902102913,지번정확,1,한우,16,115.28,정상,2007-07-13
444,신촌농장(정O석),전북특별자치도 익산시 왕궁면 구덕리 69번지 55호  ,전북특별자치도 익산시 왕궁면 구덕리 69-55,35.9323724642142,127.091749261145,지번정확,1,돼지,95,375,정상,2007-07-26
445,민우농장,전북특별자치도 익산시 망성면 화산리 1528번지 9호  ,전북특별자치도 익산시 망성면 화산리 1528-9,36.1352873628246,127.004266663693,지번정확,1,한우,22,477.56,정상,2007-07-26
446,하나농장,전북특별자치도 익산시 낭산면 석천리 737번지 3호  ,전북특별자치도 익산시 낭산면 석천리 737-3,36.0683891764886,127.04185177811,지번정확,1,한우,12,455,정상,2007-07-27
447,정O동농장,전북특별자치도 익산시 정족동 124번지 15호  ,전북특별자치도 익산시 정족동 124-15,35.9801390123438,126.993352204665,지번정확,1,한우,23,708.48,정상,2007-07-27
448,백O기농장,전북특별자치도 익산시 망성면 화산리 959번지  ,전북특별자치도 익산시 망성면 화산리 959,36.1281114824625,126.994408873148,지번정확,1,한우,17,504,정상,2007-07-30
449,재일농장,전북특별자치도 익산시 낭산면 성남리 553번지 3호 외1필지 ,전북특별자치도 익산시 낭산면 성남리 553-3 외1필지,36.0450008673813,127.01304148527,리중심,1,한우,19,304.5,정상,2007-08-01
450,광명농장,전북특별자치도 익산시 낭산면 낭산리 518번지  ,전북특별자치도 익산시 낭산면 낭산리 518,36.0580155561521,127.030460965617,지번정확,1,한우,250,2047.85,정상,2007-08-02
451,익산농장(전O순),전북특별자치도 익산시 왕궁면 온수리 산 156번지 107호  ,전북특별자치도 익산시 왕궁면 온수리 산 156-107,35.9262635486373,127.075317275344,리중심,1,돼지,14,135,정상,2007-08-07
452,박농장,전북특별자치도 익산시 왕궁면 구덕리 95번지 1호  ,전북특별자치도 익산시 왕궁면 구덕리 95-1,35.9491521900829,127.090036144632,리중심,1,돼지,50,195,정상,2007-08-07
453,이O구농장,전북특별자치도 익산시 여산면 두여리 1015번지  ,전북특별자치도 익산시 여산면 두여리 1015,36.070256865966,127.067858593859,지번정확,1,한우,5,50,정상,2007-08-23
454,농우,"전북특별자치도 익산시 여산면 원수리 900번지 ,899,901 ",전북특별자치도 익산시 여산면 원수리 900,36.0231619028481,127.087256859634,첫필지,3,한우,13,132.75,정상,2007-08-23
455,한O기농장,전북특별자치도 익산시 왕궁면 구덕리 581번지 7호  ,전북특별자치도 익산시 왕궁면 구덕리 581-7,35.9389532058227,127.072593178512,지번정확,1,한우,11,117,정상,2007-08-23
456,익상농장,전북특별자치도 익산시 왕궁면 평장리 118번지  ,전북특별자치도 익산시 왕궁면 평장리 118,35.9672461676315,127.064800749472,지번정확,1,한우,22,194.4,정상,2007-08-23
457,전상두농장,전북특별자치도 익산시 왕궁면 온수리 326번지 129호  ,전북특별자치도 익산시 왕궁면 온수리 326-129,35.924127867612,127.0726873277,지번정확,1,한우,15,102,정상,2007-08-23
458,정우농장,"전북특별자치도 익산시 왕궁면 용화리 113번지 3호 , 113-1 ",전북특별자치도 익산시 왕궁면 용화리 113-3,36.0142865665091,127.078407669498,첫필지,2,한우,60,678.25,정상,2007-08-23
459,관동농장,"전북특별자치도 익산시 왕궁면 평장리 산 63번지 ,138-1 ",전북특별자치도 익산시 왕궁면 평장리 산 63,35.966017606835,127.065450837148,첫필지,2,한우,5,935.38,정상,2007-08-23
460,정O중농장,전북특별자치도 익산시 왕궁면 평장리 167번지  ,전북특별자치도 익산시 왕궁면 평장리 167,35.9652678131539,127.061636496611,지번정확,1,한우,5,63,정상,2007-08-23
461,용희농장,전북특별자치도 익산시 왕궁면 구덕리 406번지  ,전북특별자치도 익산시 왕궁면 구덕리 406,35.9414530247282,127.080174625016,지번정확,1,한우,17,45,정상,2007-08-23
462,윤O길농장,전북특별자치도 익산시 왕궁면 구덕리 383번지  ,전북특별자치도 익산시 왕궁면 구덕리 383,35.9442836940446,127.080372215097,지번정확,1,한우,25,252,정상,2007-08-23
463,대서반농장,전북특별자치도 익산시 낭산면 석천리 840번지 10호  ,전북특별자치도 익산시 낭산면 석천리 840-10,36.0674406006932,127.04038646721,지번정확,1,한우,40,488.5,정상,2007-08-23
464,남O형농장,전북특별자치도 익산시 낭산면 삼담리 1269번지 28호  ,전북특별자치도 익산시 낭산면 삼담리 1269-28,36.0790387137362,127.005526034539,지번정확,1,한우,28,1226.78,정상,2007-08-23
465,강O우농장,전북특별자치도 익산시 낭산면 용기리 1026번지 18호  ,전북특별자치도 익산시 낭산면 용기리 1026-18,36.0490880228402,126.98976769793,지번정확,1,한우,15,178.2,정상,2007-08-23
466,죽산농장,"전북특별자치도 익산시 낭산면 삼담리 1371번지 1호 ,1371-2 ",전북특별자치도 익산시 낭산면 삼담리 1371-1,36.0817696665607,127.007532764572,첫필지,2,한우,100,1000,정상,2007-08-25
467,김O순농장,전북특별자치도 익산시 웅포면 제성리 784번지 1호  ,전북특별자치도 익산시 웅포면 제성리 784-1,36.1222759922224,126.887915722642,지번정확,1,한우,15,160,정상,2007-08-29
468,한우사육 대골농장,전북특별자치도 익산시 웅포면 제성리 243번지 3호  ,전북특별자치도 익산시 웅포면 제성리 243-3,36.1154770833584,126.905182785326,지번정확,1,한우,38,576,정상,2007-08-29
469,정O수농장,전북특별자치도 익산시 성당면 두동리 783번지 5호  ,전북특별자치도 익산시 성당면 두동리 783-5,36.1169506761165,126.916850737689,지번정확,1,한우,23,450,정상,2007-08-29
