날짜,sensor_anomaly,compound_odor,ammonia,hydrogen_sulfide,complaints
2024-09-02 02:15:00,10.1175,2.661538461538462,0.03223076923076923,0.005461538461538461,0.0
2024-09-02 02:20:00,10.45475,2.576923076923077,0.031384615384615386,0.0052307692307692315,2.0
2024-09-02 02:25:00,15.85075,2.5384615384615383,0.03230769230769231,0.005076923076923077,0.0
2024-09-02 02:30:00,12.141,2.5923076923076924,0.03153846153846154,0.005307692307692308,2.0
2024-09-02 02:35:00,11.12925,2.6923076923076925,0.03030769230769231,0.005,0.0
2024-09-02 02:40:00,9.10575,2.6846153846153844,0.029538461538461538,0.005,1.0
2024-09-02 02:45:00,10.1175,2.6923076923076925,0.02984615384615385,0.005307692307692308,0.0
2024-09-02 02:50:00,9.78025,2.730769230769231,0.02923076923076923,0.005538461538461538,0.0
2024-09-02 02:55:00,8.094000000000001,2.769230769230769,0.028,0.005153846153846154,1.0
2024-09-02 03:00:00,9.78025,2.6769230769230767,0.028076923076923076,0.0052307692307692315,0.0
2024-09-02 03:05:00,9.443000000000001,2.630769230769231,0.028384615384615383,0.005769230769230769,0.0
2024-09-02 03:10:00,9.105749999999992,2.576923076923077,0.027538461538461536,0.005846153846153846,0.0
2024-09-02 03:15:00,8.431249999999999,2.646153846153846,0.027615384615384615,0.006076923076923077,0.0
2024-09-02 03:20:00,8.094000000000001,2.661538461538462,0.02669230769230769,0.004615384615384615,0.0
2024-09-02 03:25:00,7.756749999999996,2.6384615384615384,0.026076923076923074,0.005153846153846154,0.0
2024-09-02 03:30:00,7.419499999999995,2.6692307692307695,0.026230769230769228,0.005307692307692308,0.0
2024-09-02 03:35:00,7.756749999999999,2.6538461538461537,0.026538461538461535,0.0063846153846153835,0.0
2024-09-02 03:40:00,10.1175,2.5846153846153848,0.02669230769230769,0.005615384615384615,0.0
2024-09-02 03:45:00,10.11749999999999,2.523076923076923,0.027923076923076922,0.005384615384615385,0.0
2024-09-02 03:50:00,9.78024999999999,2.4846153846153842,0.028384615384615383,0.005384615384615384,0.0
2024-09-02 03:55:00,31.7015,2.5384615384615383,0.03084615384615385,0.005538461538461539,0.0
2024-09-02 04:00:00,31.7015,2.523076923076923,0.03053846153846154,0.0052307692307692315,0.0
2024-09-02 04:05:00,9.105749999999992,2.730769230769231,0.027384615384615382,0.005846153846153846,0.0
2024-09-02 04:10:00,14.838999999999997,2.715384615384615,0.028153846153846154,0.005461538461538462,0.0
2024-09-02 04:15:00,34.399499999999996,2.6769230769230767,0.029923076923076924,0.005384615384615385,0.0
2024-09-02 04:20:00,9.105749999999992,2.661538461538462,0.026153846153846153,0.005615384615384615,0.0
2024-09-02 04:25:00,9.105749999999992,2.707692307692308,0.025076923076923077,0.005923076923076923,0.0
2024-09-02 04:30:00,8.43124999999999,2.8615384615384616,0.024,0.0052307692307692315,0.0
2024-09-02 04:35:00,9.44299999999999,2.9153846153846152,0.023923076923076922,0.005461538461538462,0.0
2024-09-02 04:40:00,10.454749999999992,2.8,0.023769230769230768,0.005384615384615385,0.0
2024-09-02 04:45:00,9.44299999999999,2.753846153846154,0.023923076923076922,0.005461538461538461,0.0
2024-09-02 04:50:00,10.79199999999999,2.5923076923076924,0.02346153846153846,0.005461538461538462,0.0
2024-09-02 04:55:00,10.79199999999999,2.6076923076923078,0.024307692307692308,0.005307692307692308,0.0
2024-09-02 05:00:00,10.11749999999999,2.7384615384615385,0.025461538461538463,0.005615384615384616,0.0
2024-09-02 05:05:00,9.44299999999999,2.769230769230769,0.02476923076923077,0.005307692307692307,0.0
2024-09-02 05:10:00,9.44299999999999,2.723076923076923,0.024076923076923076,0.005153846153846154,0.0
2024-09-02 05:15:00,10.454749999999992,2.753846153846154,0.02346153846153846,0.005153846153846154,0.0
2024-09-02 05:20:00,11.466499999999991,2.784615384615385,0.023384615384615386,0.005153846153846154,0.0
2024-09-02 05:25:00,11.12924999999999,2.776923076923077,0.023076923076923075,0.0052307692307692315,1.0
2024-09-02 05:30:00,10.454749999999992,2.784615384615385,0.022692307692307692,0.005384615384615385,0.0
2024-09-02 05:35:00,10.79199999999999,2.8153846153846156,0.023923076923076922,0.005153846153846154,0.0
2024-09-02 05:40:00,10.79199999999999,2.838461538461538,0.022384615384615385,0.005153846153846154,0.0
2024-09-02 05:45:00,11.12924999999999,2.769230769230769,0.022769230769230767,0.0052307692307692315,0.0
2024-09-02 05:50:00,11.12924999999999,2.769230769230769,0.02246153846153846,0.005076923076923077,0.0
2024-09-02 05:55:00,11.803749999999992,2.8923076923076922,0.021769230769230766,0.005461538461538461,0.0
2024-09-02 06:00:00,11.803749999999992,2.8,0.02246153846153846,0.005461538461538462,0.0
2024-09-02 06:05:00,12.14099999999999,2.8307692307692305,0.022384615384615385,0.005307692307692308,0.0
2024-09-02 06:10:00,11.12924999999999,2.923076923076923,0.022076923076923074,0.005307692307692308,0.0
2024-09-02 06:15:00,10.79199999999999,2.8923076923076922,0.022384615384615385,0.0052307692307692315,0.0
2024-09-02 06:20:00,10.454749999999992,2.853846153846154,0.02253846153846154,0.005769230769230769,0.0
2024-09-02 06:25:00,11.466499999999991,2.838461538461538,0.022153846153846152,0.005692307692307692,0.0
2024-09-02 06:30:00,13.15274999999999,2.876923076923077,0.022846153846153846,0.005461538461538462,0.0
2024-09-02 06:35:00,13.489999999999986,2.9384615384615387,0.022769230769230767,0.005846153846153846,0.0
2024-09-02 06:40:00,13.15274999999999,3.0153846153846158,0.02323076923076923,0.005384615384615385,0.0
2024-09-02 06:45:00,13.827249999999985,3.076923076923077,0.024923076923076923,0.005461538461538461,0.0
2024-09-02 06:50:00,13.489999999999986,3.146153846153846,0.027000000000000003,0.005538461538461539,0.0
2024-09-02 06:55:00,17.199749999999984,3.2384615384615385,0.029,0.005461538461538462,0.0
2024-09-02 07:00:00,18.886,3.1846153846153844,0.029384615384615384,0.005461538461538462,1.0
2024-09-02 07:05:00,21.584,3.1153846153846154,0.02976923076923077,0.005615384615384616,0.0
2024-09-02 07:10:00,16.52525,3.1384615384615384,0.026153846153846153,0.005307692307692307,0.0
2024-09-02 07:15:00,11.12925,3.1846153846153844,0.024076923076923076,0.005153846153846154,0.0
2024-09-02 07:20:00,10.454749999999992,3.123076923076923,0.02246153846153846,0.0052307692307692315,0.0
2024-09-02 07:25:00,13.15274999999999,3.1153846153846154,0.022692307692307692,0.005538461538461539,0.0
2024-09-02 07:30:00,15.850749999999985,3.207692307692308,0.023846153846153847,0.005538461538461539,0.0
2024-09-02 07:35:00,19.897750000000002,3.223076923076923,0.02523076923076923,0.004846153846153846,0.0
2024-09-02 07:40:00,26.3055,3.1923076923076925,0.024846153846153848,0.0063076923076923076,0.0
2024-09-02 07:45:00,28.666249999999998,3.1538461538461537,0.024307692307692308,0.005461538461538462,0.0
2024-09-02 07:50:00,25.29375,3.1769230769230767,0.024615384615384615,0.0052307692307692315,0.0
2024-09-02 07:55:00,28.666249999999998,3.215384615384615,0.025769230769230766,0.005,0.0
2024-09-02 08:00:00,21.24675,3.3230769230769233,0.021769230769230766,0.005,0.0
2024-09-02 08:05:00,11.80375,3.3846153846153846,0.020384615384615386,0.004846153846153846,0.0
2024-09-02 08:10:00,15.85075,3.4538461538461536,0.021846153846153845,0.0047692307692307695,0.0
2024-09-02 08:15:00,21.24675,3.3461538461538463,0.023076923076923075,0.004692307692307692,0.0
2024-09-02 08:20:00,24.9565,3.4384615384615387,0.023692307692307693,0.004923076923076923,0.0
2024-09-02 08:25:00,11.4665,3.476923076923077,0.020846153846153848,0.004692307692307692,0.0
2024-09-02 08:30:00,5.058749999999995,3.5384615384615383,0.018307692307692306,0.0043076923076923075,0.0
2024-09-02 08:35:00,4.046999999999998,3.4384615384615387,0.015846153846153847,0.0036923076923076922,0.0
2024-09-02 08:40:00,3.672277777777778,3.4615384615384617,0.015615384615384616,0.004384615384615384,0.0
2024-09-02 08:45:00,3.9220925925925934,3.4153846153846152,0.014846153846153846,0.0043076923076923075,0.0
2024-09-02 08:50:00,3.972055555555556,3.4846153846153842,0.014461538461538461,0.0038461538461538464,0.0
2024-09-02 08:55:00,4.171907407407408,3.5384615384615383,0.014153846153846154,0.003923076923076923,0.0
2024-09-02 09:00:00,4.921351851851853,3.6846153846153844,0.013307692307692307,0.004,0.0
2024-09-02 09:05:00,4.371759259259259,3.4769230769230766,0.014384615384615385,0.0036923076923076922,0.0
2024-09-02 09:10:00,4.371759259259259,3.5153846153846158,0.014615384615384615,0.0038461538461538464,0.0
2024-09-02 09:15:00,4.671537037037038,3.769230769230769,0.014769230769230769,0.003923076923076923,0.0
2024-09-02 09:20:00,4.821425925925927,3.7538461538461543,0.016846153846153848,0.004076923076923077,0.0
2024-09-02 09:25:00,4.921351851851853,3.769230769230769,0.01846153846153846,0.004076923076923077,0.0
2024-09-02 09:30:00,3.822166666666667,3.7615384615384615,0.02007692307692308,0.004,0.0
2024-09-02 09:35:00,3.176992753623186,3.684615384615385,0.021307692307692305,0.0036923076923076922,0.0
2024-09-02 09:40:00,3.1378913043478236,3.630769230769231,0.01946153846153846,0.004230769230769231,0.0
2024-09-02 09:45:00,3.118340579710143,3.269230769230769,0.02069230769230769,0.003923076923076923,0.0
2024-09-02 09:50:00,3.1378913043478236,3.246153846153846,0.02046153846153846,0.004076923076923077,0.0
2024-09-02 09:55:00,3.1378913043478236,3.0461538461538464,0.01953846153846154,0.0037692307692307695,0.0
2024-09-02 10:00:00,3.1378913043478236,3.0,0.018307692307692306,0.003923076923076923,0.0
2024-09-02 10:05:00,3.1378913043478236,3.0615384615384613,0.018384615384615385,0.004,0.0
2024-09-02 10:10:00,3.1378913043478236,3.053846153846154,0.01846153846153846,0.004384615384615384,0.0
2024-09-02 10:15:00,3.176992753623186,2.9846153846153842,0.019307692307692307,0.004384615384615384,0.0
2024-09-02 10:20:00,3.157442028985505,3.0923076923076924,0.019153846153846153,0.004153846153846154,0.0
2024-09-02 10:25:00,3.157442028985505,2.9615384615384617,0.018846153846153846,0.0043076923076923075,0.0
2024-09-02 10:30:00,3.1965434782608675,3.0923076923076924,0.019076923076923078,0.004538461538461538,0.0
2024-09-02 10:35:00,3.23564492753623,3.0923076923076924,0.018846153846153846,0.003846153846153846,0.0
2024-09-02 10:40:00,3.313847826086952,3.023076923076923,0.019846153846153847,0.003461538461538462,0.0
2024-09-02 10:45:00,3.3529492753623145,3.023076923076923,0.01853846153846154,0.0036153846153846154,0.0
2024-09-02 10:50:00,3.411601449275358,3.223076923076923,0.016692307692307694,0.0036153846153846154,0.0
2024-09-02 10:55:00,3.4898043478260825,2.9538461538461536,0.014923076923076924,0.0036923076923076922,0.0
2024-09-02 11:00:00,3.528905797101445,2.876923076923077,0.012076923076923077,0.0036923076923076922,0.0
2024-09-02 11:05:00,3.6071086956521694,2.8846153846153846,0.010692307692307694,0.0038461538461538464,0.0
2024-09-02 11:10:00,3.665760869565213,2.9384615384615387,0.010692307692307694,0.0036153846153846154,0.0
2024-09-02 11:15:00,3.685311594202894,2.923076923076923,0.009923076923076923,0.003461538461538461,0.0
2024-09-02 11:20:00,3.665760869565213,2.946153846153846,0.009076923076923078,0.0036923076923076922,0.0
2024-09-02 11:25:00,3.704862318840575,2.9846153846153842,0.009923076923076923,0.0036923076923076922,0.0
2024-09-02 11:30:00,3.685311594202894,3.015384615384615,0.014538461538461538,0.0035384615384615385,0.0
2024-09-02 11:35:00,3.646210144927532,3.0076923076923077,0.01723076923076923,0.003461538461538461,0.0
2024-09-02 11:40:00,3.62665942028985,3.0,0.01853846153846154,0.0035384615384615385,0.0
2024-09-02 11:45:00,3.548456521739126,3.0,0.01730769230769231,0.0036153846153846154,0.0
2024-09-02 11:50:00,3.5093550724637637,2.9384615384615387,0.018307692307692306,0.0036153846153846154,0.0
2024-09-02 11:55:00,3.4898043478260825,3.1076923076923078,0.019076923076923078,0.0043076923076923075,0.0
2024-09-02 12:00:00,3.411601449275358,3.1076923076923078,0.019076923076923078,0.004538461538461538,0.0
2024-09-02 12:05:00,3.3724999999999956,2.9076923076923076,0.019769230769230768,0.004692307692307692,0.0
2024-09-02 12:10:00,3.294297101449271,2.8923076923076922,0.019153846153846153,0.004615384615384615,0.0
2024-09-02 12:15:00,3.1965434782608675,2.8230769230769233,0.019076923076923075,0.0043076923076923075,0.0
2024-09-02 12:20:00,3.1378913043478236,2.930769230769231,0.02353846153846154,0.004461538461538461,0.0
2024-09-02 12:25:00,3.0987898550724617,3.0153846153846158,0.025615384615384616,0.004461538461538461,0.0
2024-09-02 12:30:00,3.0987898550724617,3.0384615384615383,0.025461538461538463,0.003923076923076923,0.0
2024-09-02 12:35:00,3.118340579710143,3.023076923076923,0.02630769230769231,0.004,0.0
2024-09-02 12:40:00,3.176992753623186,2.976923076923077,0.02592307692307692,0.004076923076923077,0.0
2024-09-02 12:45:00,3.2160942028985486,2.9153846153846152,0.02584615384615385,0.004076923076923077,0.0
2024-09-02 12:50:00,3.23564492753623,2.9846153846153842,0.02353846153846154,0.004384615384615384,0.0
2024-09-02 12:55:00,3.23564492753623,2.9538461538461536,0.024,0.004153846153846155,0.0
2024-09-02 13:00:00,3.2160942028985486,2.8846153846153846,0.021615384615384616,0.005,0.0
2024-09-02 13:05:00,4.9463333333333335,2.8076923076923075,0.021384615384615384,0.005923076923076923,0.0
2024-09-02 13:10:00,6.5201666666666656,2.9153846153846152,0.021615384615384613,0.006769230769230769,0.0
2024-09-02 13:15:00,6.745,2.892307692307692,0.020923076923076926,0.006384615384615385,0.0
2024-09-02 13:20:00,3.1378913043478236,2.946153846153846,0.022615384615384614,0.004615384615384615,0.0
2024-09-02 13:25:00,3.0596884057970994,2.930769230769231,0.022615384615384614,0.004230769230769231,0.0
2024-09-02 13:30:00,4.2718333333333325,2.876923076923077,0.02169230769230769,0.005384615384615385,0.0
2024-09-02 13:35:00,9.443,2.9153846153846152,0.022,0.007307692307692308,0.0
2024-09-02 13:40:00,2.883731884057969,2.8461538461538463,0.01946153846153846,0.005153846153846154,0.0
2024-09-02 13:45:00,2.805528985507244,2.8,0.019692307692307693,0.0043076923076923075,0.0
2024-09-02 13:50:00,2.7859782608695633,2.9615384615384617,0.017384615384615384,0.004076923076923077,0.0
2024-09-02 13:55:00,2.7077753623188383,2.869230769230769,0.01661538461538461,0.0036923076923076922,0.0
2024-09-02 14:00:00,2.6979999999999973,2.869230769230769,0.017923076923076924,0.003,0.0
2024-09-02 14:05:00,2.5904710144927514,3.0153846153846158,0.014999999999999998,0.0033846153846153844,0.0
2024-09-02 14:10:00,2.8083727272727277,3.0615384615384613,0.011076923076923076,0.0033076923076923075,0.0
2024-09-02 14:15:00,3.151754545454546,3.0307692307692307,0.011538461538461537,0.0036153846153846154,0.0
2024-09-02 14:20:00,3.3724999999999974,2.930769230769231,0.01176923076923077,0.0036153846153846154,0.0
2024-09-02 14:25:00,3.151754545454546,2.9076923076923076,0.012307692307692308,0.004076923076923077,0.0
2024-09-02 14:30:00,3.151754545454546,2.923076923076923,0.012,0.0038461538461538464,0.0
2024-09-02 14:35:00,3.3725,3.0,0.012,0.0047692307692307695,0.0
2024-09-02 14:40:00,3.3725,3.0999999999999996,0.014307692307692308,0.004384615384615384,0.0
2024-09-02 14:45:00,3.3724999999999974,3.1692307692307695,0.017153846153846155,0.004,0.0
2024-09-02 14:50:00,3.3724999999999974,3.0923076923076924,0.017076923076923076,0.004076923076923077,0.0
2024-09-02 14:55:00,3.3724999999999974,2.976923076923077,0.01846153846153846,0.004153846153846154,0.0
2024-09-02 15:00:00,2.6979999999999973,3.023076923076923,0.019076923076923078,0.004153846153846154,0.0
2024-09-02 15:05:00,3.3724999999999974,3.0307692307692307,0.021,0.0036923076923076922,0.0
2024-09-02 15:10:00,3.3725,2.9923076923076923,0.020153846153846154,0.004923076923076923,0.0
2024-09-02 15:15:00,4.047,2.930769230769231,0.020230769230769233,0.0043076923076923075,0.0
2024-09-02 15:20:00,5.396,2.976923076923077,0.021615384615384613,0.004076923076923077,0.0
2024-09-02 15:25:00,4.721499999999995,3.0384615384615383,0.022692307692307692,0.004153846153846154,0.0
2024-09-02 15:30:00,4.046999999999995,3.076923076923077,0.024307692307692308,0.0036923076923076922,0.0
2024-09-02 15:35:00,4.721499999999995,3.123076923076923,0.022769230769230767,0.0035384615384615385,0.0
2024-09-02 15:40:00,3.3724999999999974,3.223076923076923,0.023615384615384614,0.0043076923076923075,0.0
2024-09-02 15:45:00,4.721499999999995,3.223076923076923,0.024384615384615387,0.0033846153846153844,0.0
2024-09-02 15:50:00,3.3724999999999974,3.023076923076923,0.022,0.004230769230769231,0.0
2024-09-02 15:55:00,23.607499999999995,3.1153846153846154,0.022230769230769228,0.006923076923076922,0.0
2024-09-02 16:00:00,6.744999999999999,3.069230769230769,0.019615384615384614,0.0047692307692307695,0.0
2024-09-02 16:05:00,6.744999999999999,3.1384615384615384,0.02246153846153846,0.004846153846153846,0.0
2024-09-02 16:10:00,3.3724999999999974,3.023076923076923,0.02115384615384615,0.0038461538461538464,0.0
2024-09-02 16:15:00,3.3724999999999974,3.023076923076923,0.02107692307692308,0.003461538461538461,0.0
2024-09-02 16:20:00,3.3724999999999974,2.9615384615384617,0.02092307692307692,0.0037692307692307695,0.0
2024-09-02 16:25:00,6.744999999999999,2.9153846153846152,0.020846153846153848,0.004615384615384615,0.0
2024-09-02 16:30:00,3.3724999999999974,2.9538461538461536,0.02292307692307692,0.003923076923076923,0.0
2024-09-02 16:35:00,3.3724999999999974,2.930769230769231,0.024384615384615387,0.0038461538461538464,0.0
2024-09-02 16:40:00,3.3724999999999974,2.9538461538461536,0.02446153846153846,0.0038461538461538464,0.0
2024-09-02 16:45:00,4.046999999999995,2.930769230769231,0.024,0.004153846153846155,0.0
2024-09-02 16:50:00,4.046999999999995,3.0076923076923077,0.02246153846153846,0.004,0.0
2024-09-02 16:55:00,4.046999999999995,2.9846153846153842,0.022153846153846152,0.004,0.0
2024-09-02 17:00:00,4.046999999999995,3.0153846153846158,0.023,0.0036153846153846154,0.0
2024-09-02 17:05:00,4.721499999999995,2.9615384615384617,0.021384615384615384,0.0036153846153846154,0.0
2024-09-02 17:10:00,5.395999999999995,3.0461538461538464,0.020769230769230766,0.003461538461538461,0.0
2024-09-02 17:15:00,5.395999999999995,3.0076923076923077,0.020461538461538458,0.0035384615384615385,0.0
2024-09-02 17:20:00,5.395999999999995,2.9076923076923076,0.018846153846153846,0.003846153846153846,0.0
2024-09-02 17:25:00,5.395999999999995,2.8307692307692305,0.021769230769230766,0.0036153846153846154,0.0
2024-09-02 17:30:00,5.395999999999995,2.784615384615385,0.023076923076923075,0.0035384615384615385,0.0
2024-09-02 17:35:00,6.070499999999994,2.776923076923077,0.024,0.003461538461538461,0.0
2024-09-02 17:40:00,6.070499999999994,2.723076923076923,0.022615384615384614,0.004384615384615384,0.0
2024-09-02 17:45:00,7.419499999999992,2.8153846153846156,0.022307692307692306,0.0035384615384615385,0.0
2024-09-02 17:50:00,6.744999999999994,2.9846153846153842,0.022230769230769228,0.0033076923076923075,0.0
2024-09-02 17:55:00,8.768500000000001,3.4538461538461536,0.023615384615384614,0.0037692307692307695,0.0
2024-09-02 18:00:00,12.646875000000003,3.5923076923076924,0.023692307692307693,0.0036153846153846154,0.0
2024-09-02 18:05:00,16.862500000000004,3.6769230769230767,0.02446153846153846,0.0035384615384615385,0.0
2024-09-02 18:10:00,9.443000000000001,3.292307692307692,0.024923076923076923,0.0036923076923076922,0.0
2024-09-02 18:15:00,5.395999999999995,3.253846153846154,0.023769230769230768,0.004,0.0
2024-09-02 18:20:00,8.993333333333334,2.9384615384615387,0.023692307692307693,0.007230769230769231,0.0
2024-09-02 18:25:00,5.395999999999995,2.876923076923077,0.024153846153846154,0.004461538461538462,1.0
2024-09-02 18:30:00,5.395999999999995,2.715384615384615,0.02546153846153846,0.003923076923076923,0.0
2024-09-02 18:35:00,5.395999999999995,2.8230769230769233,0.02546153846153846,0.004230769230769231,0.0
2024-09-02 18:40:00,4.721499999999995,2.838461538461538,0.02638461538461538,0.004461538461538461,0.0
2024-09-02 18:45:00,4.721499999999995,2.946153846153846,0.027384615384615382,0.004076923076923077,0.0
2024-09-02 18:50:00,4.721499999999995,2.8,0.027384615384615382,0.003923076923076923,0.0
2024-09-02 18:55:00,4.721499999999995,2.776923076923077,0.02876923076923077,0.003923076923076923,0.0
2024-09-02 19:00:00,4.046999999999995,3.1538461538461537,0.02969230769230769,0.004230769230769231,0.0
2024-09-02 19:05:00,4.046999999999995,3.0,0.02969230769230769,0.004076923076923077,0.0
2024-09-02 19:10:00,4.046999999999995,2.8,0.030076923076923077,0.004230769230769231,0.0
2024-09-02 19:15:00,4.046999999999995,2.8615384615384616,0.03076923076923077,0.0043076923076923075,0.0
2024-09-02 19:20:00,8.7685,2.876923076923077,0.03253846153846154,0.005,0.0
2024-09-02 19:25:00,4.38425,2.8846153846153846,0.03192307692307692,0.005153846153846154,0.0
2024-09-02 19:30:00,18.211499999999997,2.9384615384615387,0.03669230769230769,0.0052307692307692315,0.0
2024-09-02 19:35:00,21.921249999999997,2.946153846153846,0.04038461538461538,0.005461538461538462,0.0
2024-09-02 19:40:00,13.49,3.069230769230769,0.038538461538461535,0.005461538461538462,0.0
2024-09-02 19:45:00,16.52525,2.9076923076923076,0.03869230769230769,0.004846153846153846,0.0
2024-09-02 19:50:00,11.12925,3.023076923076923,0.03669230769230769,0.004538461538461538,0.0
2024-09-02 19:55:00,2.3607499999999995,3.123076923076923,0.03461538461538462,0.005923076923076923,0.0
2024-09-02 20:00:00,5.05875,3.2,0.03553846153846154,0.004846153846153846,0.0
2024-09-02 20:05:00,10.117500000000001,3.6076923076923078,0.03684615384615385,0.006461538461538461,0.0
2024-09-02 20:10:00,9.10575,3.3846153846153846,0.03761538461538461,0.008615384615384615,0.0
2024-09-02 20:15:00,16.356625,3.838461538461538,0.038,0.008153846153846154,1.0
2024-09-02 20:20:00,9.78025,3.123076923076923,0.038615384615384614,0.005923076923076923,0.0
2024-09-02 20:25:00,14.501750000000001,3.269230769230769,0.041230769230769224,0.007692307692307693,0.0
2024-09-02 20:30:00,22.932999999999996,3.1846153846153844,0.04323076923076923,0.006692307692307693,0.0
2024-09-02 20:35:00,23.944749999999996,3.069230769230769,0.04246153846153847,0.006230769230769231,0.0
2024-09-02 20:40:00,24.9565,3.0384615384615383,0.04084615384615385,0.006461538461538462,0.0
2024-09-02 20:45:00,25.29375,3.0,0.041692307692307695,0.006,1.0
2024-09-02 20:50:00,27.654499999999995,2.9692307692307693,0.04223076923076923,0.005846153846153846,0.0
2024-09-02 20:55:00,28.666249999999998,2.9076923076923076,0.04315384615384615,0.006076923076923077,0.0
2024-09-02 21:00:00,27.317249999999994,2.946153846153846,0.04315384615384615,0.005461538461538461,0.0
2024-09-02 21:05:00,27.317249999999994,3.0307692307692307,0.04469230769230769,0.007461538461538462,0.0
2024-09-02 21:10:00,26.979999999999997,3.0,0.04315384615384616,0.005769230769230769,0.0
2024-09-02 21:15:00,24.9565,3.0384615384615383,0.0423076923076923,0.005692307692307692,0.0
2024-09-02 21:20:00,22.932999999999996,3.146153846153846,0.04130769230769231,0.005307692307692308,0.0
2024-09-02 21:25:00,21.584,3.5461538461538464,0.04215384615384616,0.005384615384615384,1.0
2024-09-02 21:30:00,21.921249999999997,3.6846153846153844,0.04038461538461538,0.005692307692307692,2.0
2024-09-02 21:35:00,19.897750000000002,3.5384615384615383,0.04084615384615385,0.005384615384615385,0.0
2024-09-02 21:40:00,21.921249999999997,3.3615384615384616,0.04107692307692308,0.005153846153846154,0.0
2024-09-02 21:45:00,23.944749999999996,3.246153846153846,0.041461538461538466,0.0052307692307692315,0.0
2024-09-02 21:50:00,24.9565,3.253846153846154,0.040692307692307694,0.005538461538461538,0.0
2024-09-02 21:55:00,22.932999999999996,3.223076923076923,0.04092307692307692,0.007153846153846154,0.0
2024-09-02 22:00:00,22.932999999999996,3.1153846153846154,0.04092307692307692,0.005615384615384615,0.0
2024-09-02 22:05:00,21.584,3.223076923076923,0.04138461538461539,0.005461538461538461,0.0
2024-09-02 22:10:00,21.584,3.215384615384615,0.04153846153846154,0.0052307692307692315,0.0
2024-09-02 22:15:00,20.57225,3.123076923076923,0.041692307692307695,0.005538461538461538,1.0
2024-09-02 22:20:00,13.49,3.430769230769231,0.039,0.005076923076923077,1.0
2024-09-02 22:25:00,18.886,3.623076923076923,0.03992307692307692,0.005384615384615384,0.0
2024-09-02 22:30:00,20.57225,3.1769230769230767,0.040615384615384616,0.005307692307692307,0.0
2024-09-02 22:35:00,21.24675,2.9692307692307693,0.040692307692307694,0.005384615384615384,0.0
2024-09-02 22:40:00,20.57225,2.9000000000000004,0.04138461538461539,0.005923076923076923,0.0
2024-09-02 22:45:00,14.1645,2.8076923076923075,0.04015384615384616,0.005307692307692308,0.0
2024-09-02 22:50:00,13.15275,2.784615384615385,0.04015384615384616,0.005307692307692308,0.0
2024-09-02 22:55:00,15.513499999999999,2.784615384615385,0.04153846153846154,0.005,0.0
