event_hour,rank,source_id,name,city,species,location_precision,distance_km,bearing_deg,travel_time_min,wind_alignment,fit_score,evidence_text
2020-08-13 01:00:00,1,IKSAN-0145,다니엘 농장,익산시,돼지,point,3.473192199028369,300.9414603194511,64.3183740560809,0.9818216225484162,1.0,"동풍 0.9 m/s Event 정시 기준, 3.5 km, 예상 도달 64분, 방위 일치 0.98"
2020-08-13 01:00:00,2,IKSAN-0141,재우스 농장,익산시,돼지,point,4.573005182424223,282.1752739069415,84.68528115600412,0.9906891799256058,0.7397002811605999,"동풍 0.9 m/s Event 정시 기준, 4.6 km, 예상 도달 85분, 방위 일치 0.99"
2020-08-13 01:00:00,3,IKSAN-0282,해밀축산,익산시,돼지,point,3.7619271026644006,302.5044646412057,69.66531671600741,0.976279138599227,0.6750840077832067,"동풍 0.9 m/s Event 정시 기준, 3.8 km, 예상 도달 70분, 방위 일치 0.98"
2020-08-13 01:00:00,4,IKSAN-1166,우리농장,익산시,육계,point,1.646811518794658,259.93729834157784,30.49650960730848,0.865477710123533,0.3774385302982978,"동풍 0.9 m/s Event 정시 기준, 1.6 km, 예상 도달 30분, 방위 일치 0.87"
2020-08-13 01:00:00,5,IKSAN-0138,어울진농장,익산시,돼지,point,4.789214971006171,276.8622956314174,88.6891661297439,0.9738266050222296,0.3607794404755712,"동풍 0.9 m/s Event 정시 기준, 4.8 km, 예상 도달 89분, 방위 일치 0.97"
2020-08-15 23:00:00,1,IKSAN-0145,다니엘 농장,익산시,돼지,point,2.482436496318152,306.9063341410766,45.97104622811393,0.837779083956036,1.0,"남풍 0.9 m/s Event 정시 기준, 2.5 km, 예상 도달 46분, 방위 일치 0.84"
2020-08-15 23:00:00,2,IKSAN-1166,우리농장,익산시,육계,point,2.0699382700288615,354.8752950596784,38.33219018571966,0.9664868606578241,0.8820077013531008,"남풍 0.9 m/s Event 정시 기준, 2.1 km, 예상 도달 38분, 방위 일치 0.97"
2020-08-15 23:00:00,3,IKSAN-0282,해밀축산,익산시,돼지,point,2.779808402845169,308.3941205869,51.47793338602165,0.8516731607839786,0.6869086144295032,"남풍 0.9 m/s Event 정시 기준, 2.8 km, 예상 도달 51분, 방위 일치 0.85"
2020-08-15 23:00:00,4,IKSAN-0141,재우스 농장,익산시,돼지,point,3.931466045224539,285.5522999040773,72.80492676341738,0.5814458428257038,0.5468804054122927,"남풍 0.9 m/s Event 정시 기준, 3.9 km, 예상 도달 73분, 방위 일치 0.58"
2020-08-15 23:00:00,5,GIMJE-0593,김제시 공덕면 동계리 축산 밀집 구역(8곳),김제시,종계/산란계,village,3.9200231532801983,8.420960970642057,72.59302135704071,0.8794745126189326,0.4197975783078913,"남풍 0.9 m/s Event 정시 기준, 3.9 km, 예상 도달 73분, 방위 일치 0.88"
2020-08-16 23:00:00,1,IKSAN-0351,금모래 농장,익산시,돼지,point,5.739780857318233,70.49963034926321,136.66144898376746,0.9999619793436726,1.0,"서풍 0.7 m/s Event 정시 기준, 5.7 km, 예상 도달 137분, 방위 일치 1.00"
2020-08-16 23:00:00,2,GIMJE-0593,김제시 공덕면 동계리 축산 밀집 구역(8곳),김제시,종계/산란계,village,4.325520871870183,36.382408106103526,102.98859218738532,0.832751290064553,0.43686007576304203,"서풍 0.7 m/s Event 정시 기준, 4.3 km, 예상 도달 103분, 방위 일치 0.83"
2020-08-16 23:00:00,3,IKSAN-1166,우리농장,익산시,육계,point,2.165254090743224,354.14454579812553,51.553668827219624,0.24436898529766263,0.08532255863231093,"서풍 0.7 m/s Event 정시 기준, 2.2 km, 예상 도달 52분, 방위 일치 0.24"
2020-08-16 23:00:00,4,GIMJE-0524,김제시 백구면 월봉리 축산 밀집 구역(2곳),김제시,육계,village,5.268712410626877,6.145457573652891,125.44553358635423,0.4406515123261138,0.08202326662544548,"서풍 0.7 m/s Event 정시 기준, 5.3 km, 예상 도달 125분, 방위 일치 0.44"
2020-08-16 23:00:00,5,GIMJE-0590,김제시 공덕면 저산리 축산 밀집 구역(4곳),김제시,종계/산란계,village,4.735992089555865,52.88550524727185,112.7617164179968,0.9557185975516236,0.07268479750428562,"서풍 0.7 m/s Event 정시 기준, 4.7 km, 예상 도달 113분, 방위 일치 0.96"
2020-08-17 00:00:00,1,IKSAN-0145,다니엘 농장,익산시,돼지,point,2.462825572536808,305.50832205699675,82.09418575122693,0.8140311642354171,1.0,"동풍 0.5 m/s Event 정시 기준, 2.5 km, 예상 도달 82분, 방위 일치 0.81"
2020-08-17 00:00:00,2,IKSAN-0141,재우스 농장,익산시,돼지,point,3.548730022813516,279.881033591038,118.29100076045053,0.9851661852315026,0.7372796919416866,"동풍 0.5 m/s Event 정시 기준, 3.5 km, 예상 도달 118분, 방위 일치 0.99"
2020-08-17 00:00:00,3,IKSAN-0282,해밀축산,익산시,돼지,point,2.7585550707616933,307.1573912013623,91.95183569205643,0.7969793162192345,0.6666130128524745,"동풍 0.5 m/s Event 정시 기준, 2.8 km, 예상 도달 92분, 방위 일치 0.80"
2020-08-17 00:00:00,4,IKSAN-0661,민솔농장,익산시,돼지,point,4.453953975943355,216.77890249904797,148.46513253144516,0.5987287119219822,0.4726146164541164,"동풍 0.5 m/s Event 정시 기준, 4.5 km, 예상 도달 148분, 방위 일치 0.60"
2020-08-17 00:00:00,5,IKSAN-0138,어울진농장,익산시,돼지,point,3.7870674184732644,273.28051286010196,126.23558061577548,0.9983613372453486,0.29934563613230436,"동풍 0.5 m/s Event 정시 기준, 3.8 km, 예상 도달 126분, 방위 일치 1.00"
2020-08-17 01:00:00,1,IKSAN-1166,우리농장,익산시,육계,point,2.642891615369338,346.6014633559795,88.09638717897793,0.8348619224783831,1.0,"남풍 0.5 m/s Event 정시 기준, 2.6 km, 예상 도달 88분, 방위 일치 0.83"
2020-08-17 01:00:00,2,GIMJE-0593,김제시 공덕면 동계리 축산 밀집 구역(8곳),김제시,종계/산란계,village,4.083919316754512,33.89808730198621,136.13064389181707,0.9707245005407171,0.3151540970550226,"남풍 0.5 m/s Event 정시 기준, 4.1 km, 예상 도달 136분, 방위 일치 0.97"
2020-08-17 01:00:00,3,GIMJE-0524,김제시 백구면 월봉리 축산 밀집 구역(2곳),김제시,육계,village,5.153298034790396,3.0690680926566074,171.77660115967987,0.9566565050916344,0.2327160674200234,"남풍 0.5 m/s Event 정시 기준, 5.2 km, 예상 도달 172분, 방위 일치 0.96"
2020-08-17 01:00:00,4,IKSAN-0145,다니엘 농장,익산시,돼지,point,3.7244295538807357,302.6985627499265,124.14765179602452,0.2198217332474648,0.20078162849055814,"남풍 0.5 m/s Event 정시 기준, 3.7 km, 예상 도달 124분, 방위 일치 0.22"
2020-08-17 01:00:00,5,GIMJE-0525,김제시 백구면 석담리 축산 밀집 구역(2곳),김제시,육계,village,5.610546252116291,346.3904013092114,180.0,0.8328285200231865,0.1948593460345383,"남풍 0.5 m/s Event 정시 기준, 5.6 km, 예상 도달 180분, 방위 일치 0.83"
2020-08-17 05:00:00,1,IKSAN-0145,다니엘 농장,익산시,돼지,point,3.543986277267406,298.6523419591983,73.83304744307095,0.9313887566720289,1.0,"남동풍 0.8 m/s Event 정시 기준, 3.5 km, 예상 도달 74분, 방위 일치 0.93"
2020-08-17 05:00:00,2,IKSAN-0282,해밀축산,익산시,돼지,point,3.828694558082008,300.35869781567527,79.76446996004184,0.9418153947256446,0.6487424490868533,"남동풍 0.8 m/s Event 정시 기준, 3.8 km, 예상 도달 80분, 방위 일치 0.94"
2020-08-17 05:00:00,3,IKSAN-0141,재우스 농장,익산시,돼지,point,4.684258599881578,280.8034337323305,97.5887208308662,0.7749823647874129,0.6075968721322156,"남동풍 0.8 m/s Event 정시 기준, 4.7 km, 예상 도달 98분, 방위 일치 0.77"
2020-08-17 05:00:00,4,IKSAN-1166,우리농장,익산시,육계,point,2.8732264910389356,356.3107550471153,59.85888522997782,0.8058171406746003,0.5979592434625768,"남동풍 0.8 m/s Event 정시 기준, 2.9 km, 예상 도달 60분, 방위 일치 0.81"
2020-08-17 05:00:00,5,IKSAN-1063,장백농장,익산시,육계,point,5.932997955201593,292.2964015539871,123.60412406669984,0.8853644297286629,0.30305516962306545,"남동풍 0.8 m/s Event 정시 기준, 5.9 km, 예상 도달 124분, 방위 일치 0.89"
2020-08-19 06:00:00,1,IKSAN-0145,다니엘 농장,익산시,돼지,point,2.410828191019322,306.52597459190036,28.70033560737288,0.9586908802175683,1.0,"동풍 1.4 m/s Event 정시 기준, 2.4 km, 예상 도달 29분, 방위 일치 0.96"
2020-08-19 06:00:00,2,IKSAN-0141,재우스 농장,익산시,돼지,point,3.483019537497919,280.143248322699,41.464518303546654,0.9852388219945967,0.6609036510732935,"동풍 1.4 m/s Event 정시 기준, 3.5 km, 예상 도달 41분, 방위 일치 0.99"
2020-08-19 06:00:00,3,IKSAN-0282,해밀축산,익산시,돼지,point,2.707792832248577,308.09492656332816,32.235628955340204,0.9505432377320023,0.6393165111581246,"동풍 1.4 m/s Event 정시 기준, 2.7 km, 예상 도달 32분, 방위 일치 0.95"
2020-08-19 06:00:00,4,IKSAN-1166,우리농장,익산시,육계,point,2.662356059794628,310.4881632490592,31.694714997555096,0.9367445186992941,0.4982901081594818,"동풍 1.4 m/s Event 정시 기준, 2.7 km, 예상 도달 32분, 방위 일치 0.94"
2020-08-19 06:00:00,5,IKSAN-0138,어울진농장,익산시,돼지,point,3.7199329382431316,273.40796486195075,44.284915931465854,0.9583622796211224,0.3443542237212775,"동풍 1.4 m/s Event 정시 기준, 3.7 km, 예상 도달 44분, 방위 일치 0.96"
2020-08-19 07:00:00,1,IKSAN-0661,민솔농장,익산시,돼지,point,4.462008133925931,201.62402588017918,148.73360446419767,0.9296220382158235,1.0,"북풍 0.4 m/s Event 정시 기준, 4.5 km, 예상 도달 149분, 방위 일치 0.93"
2020-08-19 07:00:00,2,IKSAN-0147,이레농장,익산시,육계,point,3.5750699716678853,196.7640415792794,119.16899905559617,0.9575007032740889,0.6239762114457751,"북풍 0.4 m/s Event 정시 기준, 3.6 km, 예상 도달 119분, 방위 일치 0.96"
2020-08-19 07:00:00,3,IKSAN-0294,진흥 농장,익산시,돼지,point,5.136664721641844,197.76205127482103,171.22215738806145,0.9523316551195401,0.4961470979702437,"북풍 0.4 m/s Event 정시 기준, 5.1 km, 예상 도달 171분, 방위 일치 0.95"
2020-08-19 07:00:00,4,IKSAN-0957,삼기농장,익산시,육계,point,4.811712945295443,190.34478892536586,160.3904315098481,0.9837449650995564,0.33756612293371774,"북풍 0.4 m/s Event 정시 기준, 4.8 km, 예상 도달 160분, 방위 일치 0.98"
2020-08-19 07:00:00,5,IKSAN-0099,흥일농장,익산시,돼지,point,5.325206269105245,217.8750531698345,177.5068756368415,0.7893514724626648,0.3255743643016587,"북풍 0.4 m/s Event 정시 기준, 5.3 km, 예상 도달 178분, 방위 일치 0.79"
2020-08-20 01:00:00,1,IKSAN-1166,우리농장,익산시,육계,point,2.1700070067469115,359.6480249785489,36.16678344578185,0.9375738312032215,1.0,"남풍 1.0 m/s Event 정시 기준, 2.2 km, 예상 도달 36분, 방위 일치 0.94"
2020-08-20 01:00:00,2,IKSAN-0145,다니엘 농장,익산시,돼지,point,2.1858746974614087,349.02474038887516,36.43124495769015,0.8573896148662917,0.5160643244908314,"남풍 1.0 m/s Event 정시 기준, 2.2 km, 예상 도달 36분, 방위 일치 0.86"
2020-08-20 01:00:00,3,IKSAN-0282,해밀축산,익산시,돼지,point,2.458422010404712,345.63724257656594,40.97370017341186,0.8254805556506587,0.36392578148710425,"남풍 1.0 m/s Event 정시 기준, 2.5 km, 예상 도달 41분, 방위 일치 0.83"
2020-08-20 01:00:00,4,IKSAN-1063,장백농장,익산시,육계,point,5.7228886990389904,358.00870981787136,95.3814783173165,0.927240789674589,0.35571559148489085,"남풍 1.0 m/s Event 정시 기준, 5.7 km, 예상 도달 95분, 방위 일치 0.93"
2020-08-20 01:00:00,5,IKSAN-0146,삼부 농장,익산시,돼지,point,3.0156239298068,340.6705245260985,50.26039883011333,0.7735142683086174,0.2095737458257678,"남풍 1.0 m/s Event 정시 기준, 3.0 km, 예상 도달 50분, 방위 일치 0.77"
2020-08-22 20:00:00,1,IKSAN-0661,민솔농장,익산시,돼지,point,4.056399296488638,205.5360078403533,56.33887911789775,0.9102217073575317,1.0,"북동풍 1.2 m/s Event 정시 기준, 4.1 km, 예상 도달 56분, 방위 일치 0.91"
2020-08-22 20:00:00,2,IKSAN-0099,흥일농장,익산시,돼지,point,5.018647379043708,222.23788647576805,69.70343582005151,0.9908373649392426,0.6744212535082851,"북동풍 1.2 m/s Event 정시 기준, 5.0 km, 예상 도달 70분, 방위 일치 0.99"
2020-08-22 20:00:00,3,IKSAN-0141,재우스 농장,익산시,돼지,point,3.397404837900874,279.36754009791196,47.1861783041788,0.6512042644255842,0.6698728940671554,"북동풍 1.2 m/s Event 정시 기준, 3.4 km, 예상 도달 47분, 방위 일치 0.65"
2020-08-22 20:00:00,4,IKSAN-0294,진흥 농장,익산시,돼지,point,5.1265583143238125,189.4847015125369,71.20219881005296,0.7602325300371051,0.5650379511401002,"북동풍 1.2 m/s Event 정시 기준, 5.1 km, 예상 도달 71분, 방위 일치 0.76"
2020-08-22 20:00:00,5,IKSAN-0145,다니엘 농장,익산시,돼지,point,5.577660998126757,249.82301486116506,77.46751386287163,0.9407446270750984,0.45203470632641723,"북동풍 1.2 m/s Event 정시 기준, 5.6 km, 예상 도달 77분, 방위 일치 0.94"
2020-08-22 22:00:00,1,IKSAN-0145,다니엘 농장,익산시,돼지,point,4.63803324289233,255.28169239306345,77.3005540482055,0.9042190563174543,1.0,"북동풍 1.0 m/s Event 정시 기준, 4.6 km, 예상 도달 77분, 방위 일치 0.90"
2020-08-22 22:00:00,2,IKSAN-0282,해밀축산,익산시,돼지,point,4.773583238317147,258.6115263619012,79.55972063861911,0.8778866578015586,0.6611856649124346,"북동풍 1.0 m/s Event 정시 기준, 4.8 km, 예상 도달 80분, 방위 일치 0.88"
2020-08-22 22:00:00,3,IKSAN-0661,민솔농장,익산시,돼지,point,5.4495419149846835,221.09789801185892,90.82569858307806,0.9879541893043305,0.6190202580904125,"북동풍 1.0 m/s Event 정시 기준, 5.4 km, 예상 도달 91분, 방위 일치 0.99"
2020-08-22 22:00:00,4,IKSAN-1166,우리농장,익산시,육계,point,1.559792518950121,269.6004940217492,25.996541982502013,0.7705077466823923,0.4843203443332911,"북동풍 1.0 m/s Event 정시 기준, 1.6 km, 예상 도달 26분, 방위 일치 0.77"
2020-08-22 22:00:00,5,IKSAN-0147,이레농장,익산시,육계,point,4.568176999019426,207.96914437652828,76.13628331699043,0.9269819824057686,0.38919460232878755,"북동풍 1.0 m/s Event 정시 기준, 4.6 km, 예상 도달 76분, 방위 일치 0.93"
2020-08-28 17:00:00,1,IKSAN-0145,다니엘 농장,익산시,돼지,point,2.955783663976264,307.90068228370484,19.705224426508426,0.9777857328474772,1.0,"남동풍 2.5 m/s Event 정시 기준, 3.0 km, 예상 도달 20분, 방위 일치 0.98"
2020-08-28 17:00:00,2,IKSAN-1166,우리농장,익산시,육계,point,1.5103583573375738,269.27492656885977,10.069055715583826,0.6330421687363033,0.8321589410966687,"남동풍 2.5 m/s Event 정시 기준, 1.5 km, 예상 도달 10분, 방위 일치 0.63"
2020-08-28 17:00:00,3,IKSAN-0282,해밀축산,익산시,돼지,point,3.2541157893606045,309.0809719299922,21.694105262404026,0.9818958594824291,0.6074888434069008,"남동풍 2.5 m/s Event 정시 기준, 3.3 km, 예상 도달 22분, 방위 일치 0.98"
2020-08-28 17:00:00,4,IKSAN-0141,재우스 농장,익산시,돼지,point,3.950711458744332,284.5765570758723,26.33807639162888,0.8148907110150366,0.4514105755591186,"남동풍 2.5 m/s Event 정시 기준, 4.0 km, 예상 도달 26분, 방위 일치 0.81"
2020-08-28 17:00:00,5,IKSAN-0146,삼부 농장,익산시,돼지,point,3.8499063841686634,310.7996538610344,25.66604256112442,0.9871352991704118,0.23964806625077897,"남동풍 2.5 m/s Event 정시 기준, 3.8 km, 예상 도달 26분, 방위 일치 0.99"
2020-08-29 17:00:00,1,IKSAN-1166,우리농장,익산시,육계,point,2.2992134251316507,330.303696127355,27.371588394424414,0.9838735014284058,1.0,"남동풍 1.4 m/s Event 정시 기준, 2.3 km, 예상 도달 27분, 방위 일치 0.98"
2020-08-29 17:00:00,2,IKSAN-0145,다니엘 농장,익산시,돼지,point,4.425017990818109,297.88191205252167,52.67878560497749,0.926409812871339,0.7311110858351886,"남동풍 1.4 m/s Event 정시 기준, 4.4 km, 예상 도달 53분, 방위 일치 0.93"
2020-08-29 17:00:00,3,GIMJE-0593,김제시 공덕면 동계리 축산 밀집 구역(8곳),김제시,종계/산란계,village,3.9423897922916202,5.860536621004428,46.933211812995474,0.6964072523871837,0.4248325652230752,"남동풍 1.4 m/s Event 정시 기준, 3.9 km, 예상 도달 47분, 방위 일치 0.70"
2020-08-29 17:00:00,4,IKSAN-0282,해밀축산,익산시,돼지,point,4.707945542361185,299.3159579743318,56.04697074239506,0.9355424440746246,0.3993473106942215,"남동풍 1.4 m/s Event 정시 기준, 4.7 km, 예상 도달 56분, 방위 일치 0.94"
2020-08-29 17:00:00,5,IKSAN-0141,재우스 농장,익산시,돼지,point,5.544813796799957,283.0094031284624,66.00968805714236,0.7987342664961793,0.32751901254502735,"남동풍 1.4 m/s Event 정시 기준, 5.5 km, 예상 도달 66분, 방위 일치 0.80"
2020-08-31 02:00:00,1,IKSAN-0661,민솔농장,익산시,돼지,point,5.243641626373533,211.149006587327,174.7880542124511,0.8558249668958747,1.0,"북풍 0.3 m/s Event 정시 기준, 5.2 km, 예상 도달 175분, 방위 일치 0.86"
2020-08-31 02:00:00,2,IKSAN-0147,이레농장,익산시,육계,point,4.079480358308442,205.70175291687048,135.9826786102814,0.9010637534602404,0.5996565089350501,"북풍 0.3 m/s Event 정시 기준, 4.1 km, 예상 도달 136분, 방위 일치 0.90"
2020-08-31 02:00:00,3,IKSAN-0957,삼기농장,익산시,육계,point,5.237310733641572,197.81234953021823,174.57702445471907,0.9520634810710469,0.3770671512201007,"북풍 0.3 m/s Event 정시 기준, 5.2 km, 예상 도달 175분, 방위 일치 0.95"
2020-08-31 02:00:00,4,IKSAN-0294,진흥 농장,익산시,돼지,point,5.637316059464525,204.13560826927787,180.0,0.9125802311198861,0.2643604835346474,"북풍 0.3 m/s Event 정시 기준, 5.6 km, 예상 도달 180분, 방위 일치 0.91"
2020-08-31 02:00:00,5,IKSAN-0272,임상 농장,익산시,육계,point,3.769757990272209,206.51503110135852,125.65859967574029,0.894817274287239,0.24689480716557025,"북풍 0.3 m/s Event 정시 기준, 3.8 km, 예상 도달 126분, 방위 일치 0.89"
2020-09-03 21:00:00,1,IKSAN-1166,우리농장,익산시,육계,point,1.6631112448441905,357.0553973803968,18.479013831602114,0.9208822080461821,1.0,"남풍 1.5 m/s Event 정시 기준, 1.7 km, 예상 도달 18분, 방위 일치 0.92"
2020-09-03 21:00:00,2,IKSAN-0145,다니엘 농장,익산시,돼지,point,2.1549215713379866,349.06009773208785,23.943573014866516,0.8577070542114911,0.7188533732607304,"남풍 1.5 m/s Event 정시 기준, 2.2 km, 예상 도달 24분, 방위 일치 0.86"
2020-09-03 21:00:00,3,IKSAN-0282,해밀축산,익산시,돼지,point,2.427444044366862,345.625388984445,26.971600492965134,0.8253637662157468,0.5102406182668497,"남풍 1.5 m/s Event 정시 기준, 2.4 km, 예상 도달 27분, 방위 일치 0.83"
2020-09-03 21:00:00,4,IKSAN-1063,장백농장,익산시,육계,point,5.6925260304806375,358.070588896537,63.25028922756263,0.9276446693564302,0.4556105083562109,"남풍 1.5 m/s Event 정시 기준, 5.7 km, 예상 도달 63분, 방위 일치 0.93"
2020-09-03 21:00:00,5,IKSAN-0146,삼부 농장,익산시,돼지,point,2.984807546999546,340.6094115560706,33.164528299994956,0.7728378255823789,0.26918082651269576,"남풍 1.5 m/s Event 정시 기준, 3.0 km, 예상 도달 33분, 방위 일치 0.77"
2020-09-03 23:00:00,1,IKSAN-0145,다니엘 농장,익산시,돼지,point,2.98281837854088,308.56319261055665,33.142426428232,0.6233774113371692,1.0,"남풍 1.5 m/s Event 정시 기준, 3.0 km, 예상 도달 33분, 방위 일치 0.62"
2020-09-03 23:00:00,2,IKSAN-1166,우리농장,익산시,육계,point,2.14575594591198,353.9848075081018,23.841732732355336,0.9944941437431943,0.9218576967960519,"남풍 1.5 m/s Event 정시 기준, 2.1 km, 예상 도달 24분, 방위 일치 0.99"
2020-09-03 23:00:00,3,IKSAN-0282,해밀축산,익산시,돼지,point,2.849508414472989,305.3995939517559,31.661204605255435,0.5792753956162519,0.7144341847302504,"남풍 1.5 m/s Event 정시 기준, 2.8 km, 예상 도달 32분, 방위 일치 0.58"
2020-09-03 23:00:00,4,IKSAN-1063,장백농장,익산시,육계,point,5.342187600278709,339.03168039905677,59.35764000309677,0.9337784351886788,0.46213794715139883,"남풍 1.5 m/s Event 정시 기준, 5.3 km, 예상 도달 59분, 방위 일치 0.93"
2020-09-03 23:00:00,5,IKSAN-0427,최O 농장,익산시,육계,point,4.4641277689243,303.3704568238843,49.60141965471444,0.550050197916477,0.3879941966241353,"남풍 1.5 m/s Event 정시 기준, 4.5 km, 예상 도달 50분, 방위 일치 0.55"
2020-09-04 22:00:00,1,IKSAN-0145,다니엘 농장,익산시,돼지,point,2.63367557970104,301.5552767378187,36.578827495847776,0.9486293370073389,1.0,"남동풍 1.2 m/s Event 정시 기준, 2.6 km, 예상 도달 37분, 방위 일치 0.95"
2020-09-04 22:00:00,2,IKSAN-0282,해밀축산,익산시,돼지,point,2.923786589184994,303.5056637114492,40.60814707201381,0.9588478052176688,0.6895998276752184,"남동풍 1.2 m/s Event 정시 기준, 2.9 km, 예상 도달 41분, 방위 일치 0.96"
2020-09-04 22:00:00,3,IKSAN-0141,재우스 농장,익산시,돼지,point,3.9653917612341276,285.17465835545164,55.07488557269622,0.8208967049886822,0.5796804684513217,"남동풍 1.2 m/s Event 정시 기준, 4.0 km, 예상 도달 55분, 방위 일치 0.82"
2020-09-04 22:00:00,4,IKSAN-1166,우리농장,익산시,육계,point,2.5263295386437252,333.81745738263976,35.08791025894063,0.9710615563586616,0.5435886033275356,"남동풍 1.2 m/s Event 정시 기준, 2.5 km, 예상 도달 35분, 방위 일치 0.97"
2020-09-04 22:00:00,5,IKSAN-0146,삼부 농장,익산시,돼지,point,3.5080805353275015,306.3261545975206,48.723340768437524,0.971657131556081,0.3258421145584306,"남동풍 1.2 m/s Event 정시 기준, 3.5 km, 예상 도달 49분, 방위 일치 0.97"
2020-09-11 10:00:00,1,IKSAN-0145,다니엘 농장,익산시,돼지,point,2.5579388981697817,308.5893296284407,28.42154331299757,0.98023434728025,1.0,"남동풍 1.5 m/s Event 정시 기준, 2.6 km, 예상 도달 28분, 방위 일치 0.98"
2020-09-11 10:00:00,2,IKSAN-0282,해밀축산,익산시,돼지,point,2.857068327722837,309.86164132229794,31.745203641364853,0.9843855539192455,0.6485786338354846,"남동풍 1.5 m/s Event 정시 기준, 2.9 km, 예상 도달 32분, 방위 일치 0.98"
2020-09-11 10:00:00,3,IKSAN-0141,재우스 농장,익산시,돼지,point,3.5754019230225778,282.5020588339842,39.726688033584196,0.7933752146663146,0.5996562787303567,"남동풍 1.5 m/s Event 정시 기준, 3.6 km, 예상 도달 40분, 방위 일치 0.79"
2020-09-11 10:00:00,4,IKSAN-1166,우리농장,익산시,육계,point,2.2234060379584166,353.971800435773,24.704511532871294,0.8293126930357317,0.32046876565577703,"남동풍 1.5 m/s Event 정시 기준, 2.2 km, 예상 도달 25분, 방위 일치 0.83"
2020-09-11 10:00:00,5,IKSAN-0146,삼부 농장,익산시,돼지,point,3.4543114028125026,311.6424289054847,38.3812378090278,0.9893802397096058,0.29119477502828867,"남동풍 1.5 m/s Event 정시 기준, 3.5 km, 예상 도달 38분, 방위 일치 0.99"
2020-09-17 08:00:00,1,IKSAN-0145,다니엘 농장,익산시,돼지,point,2.460293716335108,308.35973190838513,34.17074606020984,0.9794336879527828,1.0,"남동풍 1.2 m/s Event 정시 기준, 2.5 km, 예상 도달 34분, 방위 일치 0.98"
2020-09-17 08:00:00,2,IKSAN-0282,해밀축산,익산시,돼지,point,2.759219446718446,309.7019544233303,38.32249231553397,0.9838911365053216,0.644364559004442,"남동풍 1.2 m/s Event 정시 기준, 2.8 km, 예상 도달 38분, 방위 일치 0.98"
2020-09-17 08:00:00,3,IKSAN-0141,재우스 농장,익산시,돼지,point,3.4924151528158265,281.6519479655268,48.50576601133093,0.7842563068694661,0.6142259398252928,"남동풍 1.2 m/s Event 정시 기준, 3.5 km, 예상 도달 49분, 방위 일치 0.78"
2020-09-17 08:00:00,4,IKSAN-1166,우리농장,익산시,육계,point,2.628360985652418,331.34201179444136,36.50501368961692,0.9804707185856862,0.32260348869662053,"남동풍 1.2 m/s Event 정시 기준, 2.6 km, 예상 도달 37분, 방위 일치 0.98"
2020-09-17 08:00:00,5,IKSAN-0138,어울진농장,익산시,돼지,point,3.7184193140103936,274.8299605528824,51.644712694588804,0.7050051554529111,0.2954268176630213,"남동풍 1.2 m/s Event 정시 기준, 3.7 km, 예상 도달 52분, 방위 일치 0.71"
2020-09-18 21:00:00,1,IKSAN-0145,다니엘 농장,익산시,돼지,point,3.216620353251162,287.0819607299809,31.535493659325113,0.9987033787675049,1.0,"동풍 1.7 m/s Event 정시 기준, 3.2 km, 예상 도달 32분, 방위 일치 1.00"
2020-09-18 21:00:00,2,IKSAN-0141,재우스 농장,익산시,돼지,point,4.567746363756616,271.54983428187427,44.7818270956531,0.9485992792666837,0.8153147499273268,"동풍 1.7 m/s Event 정시 기준, 4.6 km, 예상 도달 45분, 방위 일치 0.95"
2020-09-18 21:00:00,3,IKSAN-0282,해밀축산,익산시,돼지,point,3.475113830845589,289.86034444767716,34.06974343966264,0.9999970294221531,0.6736692428785744,"동풍 1.7 m/s Event 정시 기준, 3.5 km, 예상 도달 34분, 방위 일치 1.00"
2020-09-18 21:00:00,4,IKSAN-0138,어울진농장,익산시,돼지,point,4.858299353667504,266.82969077747526,47.630385820269645,0.9193393572532212,0.43228193517725105,"동풍 1.7 m/s Event 정시 기준, 4.9 km, 예상 도달 48분, 방위 일치 0.92"
2020-09-18 21:00:00,5,IKSAN-0427,최O 농장,익산시,육계,point,5.078189663097558,293.0169712831114,49.78617316762312,0.9986139887864814,0.3632223991833642,"동풍 1.7 m/s Event 정시 기준, 5.1 km, 예상 도달 50분, 방위 일치 1.00"
2020-09-18 22:00:00,1,IKSAN-0145,다니엘 농장,익산시,돼지,point,2.4511067563462596,305.5951835590635,24.030458395551562,0.9631851695348564,1.0,"동풍 1.7 m/s Event 정시 기준, 2.5 km, 예상 도달 24분, 방위 일치 0.96"
2020-09-18 22:00:00,2,IKSAN-0141,재우스 농장,익산시,돼지,point,3.536555004111054,279.8531439205599,34.672107883441704,0.9843594371232596,0.9287165021117633,"동풍 1.7 m/s Event 정시 기준, 3.5 km, 예상 도달 35분, 방위 일치 0.98"
2020-09-18 22:00:00,3,IKSAN-0282,해밀축산,익산시,돼지,point,2.7469481267317146,307.2418962886948,26.93086398756583,0.9550618766906445,0.6629403525605779,"동풍 1.7 m/s Event 정시 기준, 2.7 km, 예상 도달 27분, 방위 일치 0.96"
2020-09-18 22:00:00,4,IKSAN-0138,어울진농장,익산시,돼지,point,3.7751719420249725,273.23331280857667,37.01148962769581,0.9574873840580833,0.5044957605821729,"동풍 1.7 m/s Event 정시 기준, 3.8 km, 예상 도달 37분, 방위 일치 0.96"
