event_hour,reports,unique_grids,mean_intensity,event_id,event_latitude,event_longitude,asos_wind_direction,asos_wind_speed,asos_humidity,asos_temperature,asos_rainfall_hour,asos_station_ids,asos_station_names,aws_wind_from_sin,aws_wind_from_cos,aws_wind_speed,aws_wind_speed_max,aws_rainfall_15m,aws_rainfall_60m,aws_raining_fraction,aws_humidity,aws_temperature,aws_wind_direction,aws_downwind_east,aws_downwind_north,aws_station_count,aws_station_ids,aws_station_names
2020-08-03 22:00:00,26,10,3.576923076923077,EVT-0011,35.95813788461539,126.98959007692308,160.0,1.8421531758998422,81.0195743263622,27.298042567363776,0.0,146:140,전주:군산,0.5104609268371344,0.3544832617385932,0.0649564417512102,0.2118339477486092,0.0,0.0,0.0,97.15029239672172,25.228955446011234,55.222433141697934,-0.5104609268371344,-0.3544832617385932,3,702:733:763,익산:함라:여산
2020-08-04 02:00:00,17,15,3.8823529411764706,EVT-0012,35.95370076470588,126.97361435294118,148.97573780064988,2.398605123883442,87.79721024776688,25.865209231417484,0.0,146:140,전주:군산,0.38751698730310974,0.08275966479418703,0.04104124550786899,0.19474158997616553,0.0,0.0,0.0,97.02983739325656,24.082875591907914,77.94478637816178,-0.38751698730310974,-0.08275966479418703,3,733:702:763,함라:익산:여산
2020-08-04 19:00:00,17,11,3.764705882352941,EVT-0013,35.956493117647064,126.97593052941177,188.95795313171865,2.238106507786667,70.0357988084,30.16547337305333,0.0,146:140,전주:군산,0.4635657578373829,-0.8593219085488868,1.4170659921985185,1.8416195842955487,0.0,0.0,0.0,82.22531191608321,29.634930872288777,151.65512227839758,-0.4635657578373829,0.8593219085488868,3,702:733:763,익산:함라:여산
2020-08-04 20:00:00,11,8,4.2727272727272725,EVT-0014,35.948778272727274,126.96687909090907,149.2244459471757,2.2923229000726337,75.23130150254217,29.01535419985473,0.0,146:140,전주:군산,0.5869494757552983,-0.716078016883955,0.8464773956944328,1.148009415162427,0.0,0.0,0.0,88.98697942989675,28.093544843086,140.65946836369687,-0.5869494757552983,0.716078016883955,3,763:733:702,여산:함라:익산
2020-08-04 21:00:00,12,8,4.166666666666667,EVT-0015,35.941986916666664,126.97118041666666,140.0,2.5848539890703734,75.96988961746308,28.41815704918332,0.0,146:140,전주:군산,0.4720935741483584,-0.7239499700232969,0.26753434278893234,0.48713082951014997,0.0,0.0,0.0,92.28519463489006,26.900633345286206,146.8913073133287,-0.4720935741483584,0.7239499700232969,3,763:733:702,여산:함라:익산
2020-08-04 22:00:00,14,12,4.214285714285714,EVT-0016,35.95879278571429,126.9604525,140.0,1.558133111369991,78.13012978191986,27.783733777260014,0.0,140:146,군산:전주,0.02363659122516765,0.9160515114865716,0.009298316664412531,0.014681552628019786,0.0,0.0,0.0,96.11129566754622,25.933753244000883,1.4780571536934985,-0.02363659122516765,-0.9160515114865716,3,702:733:763,익산:함라:여산
2020-08-06 22:00:00,10,8,3.0,EVT-0017,35.9511088,126.97686060000001,48.6996832663844,0.4290458087919409,92.43236647033554,24.470622125053698,0.0,146:140,전주:군산,0.6592104620737109,-0.6851645026275468,0.9041514781547771,1.1673546701293762,0.0,0.0,0.0,97.28504161977372,24.284606813944322,136.10599521651557,-0.6592104620737109,0.6851645026275468,3,733:702:763,함라:익산:여산
2020-08-06 23:00:00,19,11,3.8947368421052633,EVT-0018,35.95006847368421,126.9732147368421,64.69173040384328,0.44783386159443983,93.6412460380417,24.219584653986104,0.0,146:140,전주:군산,0.6083648318118912,-0.7079062522310019,0.8366461861713199,0.9739347946636583,0.0,0.0,0.0,97.28254609401267,24.426036937472798,139.32469282488825,-0.6083648318118912,0.7079062522310019,3,702:733:763,익산:함라:여산
2020-08-08 22:00:00,21,7,3.8095238095238093,EVT-0019,35.959859571428574,126.98703019047619,148.30991419185614,2.2326624763250047,93.83266247632503,25.166532495265002,0.2918343809187489,146:140,전주:군산,0.33662473173910507,-0.8837352994445492,0.3879232480831268,1.17258152820054,0.2890631695111229,0.2890631695111229,0.2890631695111229,97.10852432028766,24.453783711418527,159.1475991549039,-0.33662473173910507,0.8837352994445492,3,763:702:733,여산:익산:함라
2020-08-09 19:00:00,24,8,3.7916666666666665,EVT-0020,35.95052454166667,126.98142858333334,168.17803492121925,2.363919291176059,72.68818405146132,28.967262303677806,0.0,146:140,전주:군산,0.3170124575629719,-0.9332253382737361,0.6098010606402008,1.1006857570320612,0.0,0.0,0.0,88.28476194590999,28.31879951571837,161.23760642450156,-0.3170124575629719,0.9332253382737361,3,702:733:763,익산:함라:여산
2020-08-09 20:00:00,22,16,3.6363636363636362,EVT-0021,35.94187409090909,126.96267159090908,169.1570773647386,2.0833118712232808,78.12451710252381,27.78754828974762,0.0,146:140,전주:군산,0.4919885683194485,-0.8183306415530204,1.254943709823369,1.448040338325258,0.0,0.0,0.0,91.73970973809614,26.687250202595198,148.98529411687434,-0.4919885683194485,0.8183306415530204,3,702:733:763,익산:함라:여산
2020-08-09 21:00:00,16,8,4.375,EVT-0022,35.9354483125,126.9622561875,151.19542430693673,2.2408283462671887,81.28994015520627,27.21508881910609,0.0,146:140,전주:군산,0.4355156347025074,-0.8336340074680073,1.423649364741936,1.6749201142993955,0.0,0.0,0.0,94.81392441193474,25.92682920358183,152.4160711035879,-0.4355156347025074,0.8336340074680073,3,702:737:733,익산:김제:함라
2020-08-09 22:00:00,16,9,3.625,EVT-0023,35.9404418125,126.9498400625,169.85377386647554,1.8608553992128452,82.08684319370278,26.689868294068013,0.0,140:146,군산:전주,0.6341087646136897,-0.6521424150693458,1.7299137906758055,1.8599528680666921,0.0,0.0,0.0,93.17716750123114,25.93304419183986,135.80325241503658,-0.6341087646136897,0.6521424150693458,3,702:733:737,익산:함라:김제
2020-08-10 19:00:00,22,11,3.5454545454545454,EVT-0024,35.955831545454544,126.98343981818181,168.34097683479615,1.7507219290643157,93.41786988177385,25.825360964532155,0.12536096453215792,146:140,전주:군산,0.39010825153247547,-0.8913457590486695,0.8322692525933879,1.1786291055777687,0.0,0.0,0.0,97.29399305691479,26.145878288595355,156.36282748159385,-0.39010825153247547,0.8913457590486695,3,733:702:763,함라:익산:여산
2020-08-13 00:00:00,43,18,4.232558139534884,EVT-0025,35.95567811627907,126.98034172093023,140.0,1.2291178372685712,89.00382486088,26.399617513912002,0.0,146:140,전주:군산,0.7544282014966373,-0.5293930606280641,0.13842170616943203,0.39142883642722714,0.0,0.0,0.0,97.1948023692023,25.791569528394906,125.05788819910674,-0.7544282014966373,0.5293930606280641,3,763:702:733,여산:익산:함라
2020-08-13 01:00:00,22,14,4.454545454545454,EVT-0026,35.948057272727276,126.96423645454546,124.0840744741418,1.8403346662310207,88.29117133180857,26.47684940019604,0.0,146:140,전주:군산,0.1995411190403803,-0.0657470647634737,0.05106451140884148,0.19443691417656736,0.0,0.0,0.0,96.94761759824992,25.238091806294836,108.23660246277962,-0.1995411190403803,0.0657470647634737,3,763:733:702,여산:함라:익산
2020-08-15 22:00:00,12,7,4.166666666666667,EVT-0027,35.93361375,126.9573335,106.69265751455174,1.1544326909000964,82.45567309099904,26.7,0.0,146:140,전주:군산,0.414977941579343,-0.749729152648902,0.8465152796762424,1.10467186435714,0.0,0.0,0.0,94.4733677872077,25.995665321797492,151.03530499573844,-0.414977941579343,0.749729152648902,3,702:733:737,익산:함라:김제
2020-08-15 23:00:00,60,30,4.133333333333334,EVT-0028,35.94671305,126.9597449,135.82575261703624,1.2391818526339147,82.87636403010188,26.61854539548472,0.0,146:140,전주:군산,0.5810364745129912,-0.6780921362476302,0.7225142541847307,0.9189239927725315,0.0,0.0,0.0,96.83586648544738,25.184665242660977,139.40773514583054,-0.5810364745129912,0.6780921362476302,3,702:733:763,익산:함라:여산
2020-08-16 23:00:00,13,9,3.769230769230769,EVT-0029,35.94225223076923,126.96983738461539,206.24104833960726,1.1734585808764002,88.44333513364656,26.74045804078244,0.0,146:140,전주:군산,0.38045427557282047,-0.3960063953615315,0.1180110659390451,0.7653156653547812,0.0,0.0,0.0,97.13395489364089,25.075053003748792,136.1474524444049,-0.38045427557282047,0.3960063953615315,3,702:733:763,익산:함라:여산
2020-08-17 00:00:00,18,14,4.055555555555555,EVT-0030,35.94989666666667,126.97051083333334,112.35086331166934,0.8152714331580206,90.05348985488884,26.369457133683955,0.0,146:140,전주:군산,-0.18270574515834107,0.2145746726991542,0.03692653210406467,0.0971750180180976,0.0,0.0,0.0,97.23285903614162,24.728386970027767,319.5863158984906,0.18270574515834107,-0.2145746726991542,3,702:733:763,익산:함라:여산
2020-08-17 01:00:00,10,9,3.9,EVT-0031,35.953324800000004,126.97355350000001,160.88731927215917,0.7690651194397076,92.13909306012994,26.16186976112058,0.0,146:140,전주:군산,-0.383890932214524,0.7837000878577708,0.02010001250419202,0.09741591114140784,0.0,0.0,0.0,97.26759208424093,24.441209559901484,333.9023454019409,0.383890932214524,-0.7837000878577708,3,702:763:733,익산:여산:함라
2020-08-17 05:00:00,17,12,4.411764705882353,EVT-0032,35.94189511764706,126.95892641176472,149.4691330995205,1.1789807767125675,93.89490388356282,25.21050961164371,0.0,146:140,전주:군산,0.4787551044547443,-0.7397824902548511,0.6785254131568298,0.8178654533586789,0.0,0.0,0.0,97.0867542982926,24.518603681789813,147.09080931045696,-0.4787551044547443,0.7397824902548511,3,763:702:733,여산:익산:함라
2020-08-19 06:00:00,14,13,3.7857142857142856,EVT-0033,35.947901,126.96742557142856,62.028296040904365,0.7604279995483075,93.19786000225845,23.197479142502242,0.0,146:140,전주:군산,0.5889554329023186,-0.6517499226318324,0.3764452426889212,0.4705565533611516,0.0,0.0,0.0,97.25240390435694,22.32076340704379,137.8973775943801,-0.5889554329023186,0.6517499226318324,3,702:733:763,익산:함라:여산
2020-08-19 07:00:00,11,10,3.727272727272727,EVT-0034,35.954432000000004,126.97396345454545,0.0,0.21997128886704073,90.85093311182118,24.03487797768492,0.0,146:140,전주:군산,0.9124320374032868,-0.054250095129412534,0.2943285147029787,0.7764638416119389,0.0,0.0,0.0,97.25637774433675,24.233958501136126,93.40260579081053,-0.9124320374032868,0.054250095129412534,3,702:733:763,익산:함라:여산
2020-08-20 01:00:00,34,13,3.7941176470588234,EVT-0035,35.960080911764706,126.98399035294118,240.84761024638527,0.5717824804403459,90.28217519559654,24.55767372066052,0.0,146:140,전주:군산,0.587722844702078,-0.7334247045660033,1.118300885474012,1.4404304213807313,0.0,0.0,0.0,97.29342662076722,23.889685256344123,141.29339360446488,-0.587722844702078,0.7334247045660033,3,702:733:763,익산:함라:여산
2020-08-22 20:00:00,13,10,4.153846153846154,EVT-0036,35.953656230769234,126.98631376923078,16.226221764281604,1.2801519025817425,89.99620243545645,24.921367123235683,0.0,146:140,전주:군산,0.742443063252039,-0.6476090335506802,0.3038516474061221,0.6937055111880036,0.0,0.0,0.0007965070257915579,97.35102774581293,24.090834931134605,131.09713689856835,-0.742443063252039,0.6476090335506802,3,702:733:763,익산:함라:여산
2020-08-22 22:00:00,10,9,3.4,EVT-0037,35.9454602,126.9686539,27.95271010971777,0.5553070304310932,90.33407890870672,25.155754375655125,0.0,146:140,전주:군산,0.058482169544506496,-0.8252585573044238,0.35820227372131236,0.8559790354423924,0.0,0.0,0.0,97.24887310870815,24.145110953792543,175.9464955300184,-0.058482169544506496,0.8252585573044238,3,733:702:763,함라:익산:여산
2020-08-25 01:00:00,13,9,4.0,EVT-0038,35.955153153846155,126.97951915384616,122.87359339959005,1.4722859063748939,85.30714765937235,26.269285234062764,0.0,146:140,전주:군산,0.9635001787080147,-0.2117765116000771,0.7855553479910007,1.090475936315511,0.0,0.0,0.0,97.19873234034017,25.70107394121219,102.39644098075564,-0.9635001787080147,0.2117765116000771,3,702:763:733,익산:여산:함라
2020-08-28 17:00:00,11,11,3.272727272727273,EVT-0039,35.95060881818182,126.97021627272728,195.91647257355643,3.089745349290876,80.64889623840594,28.67850599413557,0.0,146:140,전주:군산,0.6058313229991755,-0.7564424555942415,2.8236497018798787,3.351081790946433,0.0,0.0,0.013976631158162044,88.84014019936991,28.760532230358663,141.30892146485928,-0.6058313229991755,0.7564424555942415,3,763:733:702,여산:함라:익산
2020-08-29 17:00:00,10,9,3.7,EVT-0040,35.9418992,126.9579866,205.51601525068708,1.9731426042002973,94.4776188368336,26.12090448788366,1.326857395799703,146:140,전주:군산,0.8026882914118804,-0.49168610559497833,1.7133087737683919,2.102603726751751,0.0,0.20970711677284182,0.06024830315114434,97.0458670961821,25.85559719876028,121.4895210419296,-0.8026882914118804,0.49168610559497833,3,702:733:763,익산:함라:여산
2020-08-31 01:00:00,10,6,3.5,EVT-0041,35.9521694,126.97110339999999,160.17610929251646,0.8909413279794318,91.63765311917727,25.399822696113123,0.0,146:140,전주:군산,0.24921585196304005,0.619128232396963,0.026179837987050848,0.1940729018521787,0.0,0.0,0.0,97.24380304343907,24.631329283561932,21.926118263172498,-0.24921585196304005,-0.619128232396963,3,702:733:763,익산:함라:여산
2020-08-31 02:00:00,24,18,4.291666666666667,EVT-0042,35.95285345833333,126.97288516666667,0.0,0.16509461311699536,92.6981077376601,25.330189226233987,0.0,146:140,전주:군산,0.4321739485917714,-0.7924282175506908,0.7658540176507141,1.2403135610809843,0.0,0.0,0.0,97.2713192155472,24.77980332432235,151.39286300826063,-0.4321739485917714,0.7924282175506908,3,702:733:763,익산:함라:여산
2020-09-03 21:00:00,17,10,4.0,EVT-0043,35.958823411764705,126.99109458823531,192.04925580896037,2.177511979076954,79.59414583312224,22.539853645828057,0.0,146:140,전주:군산,0.004913751266852695,-0.9573220007761125,0.5129945424743478,0.7875472756638163,0.0,0.0,0.0,97.16050368814417,20.94072438760186,179.7059142727901,-0.004913751266852695,0.9573220007761125,3,763:702:733,여산:익산:함라
2020-09-03 23:00:00,16,10,3.9375,EVT-0044,35.9575778125,126.981675125,171.42182607512257,2.1873881174383842,83.15541088078788,21.82742066926111,0.0,146:140,전주:군산,-0.1013936123921587,-0.9371251561645864,0.6065515559098945,0.8845987390940282,0.0,0.0,0.0,97.10255292757026,20.397770934613014,186.17517802798127,0.1013936123921587,0.9371251561645864,3,733:763:702,함라:여산:익산
2020-09-04 22:00:00,23,11,3.9565217391304346,EVT-0045,35.95257417391304,126.97903756521738,119.00223988540347,1.2424978610838073,82.42497861083807,22.812489305419035,0.0,146:140,전주:군산,0.9222075126322673,0.3173760071057548,0.4380396633298692,0.9786659861772141,0.0,0.0,0.0,96.17176899924415,22.22310320101092,71.00919323511414,-0.9222075126322673,-0.3173760071057548,3,702:733:763,익산:함라:여산
2020-09-11 10:00:00,17,10,3.5294117647058822,EVT-0046,35.952207882352944,126.9819145882353,140.0,1.4587061194802233,78.65175522079107,22.847763283118663,0.0,146:140,전주:군산,0.6581701000738001,-0.7310202653334693,1.6023812368647947,2.1669104404714785,0.0,0.0,0.0,89.61093803809861,23.57637800026868,138.00188310764895,-0.6581701000738001,0.7310202653334693,3,733:702:763,함라:익산:여산
2020-09-17 08:00:00,11,8,3.909090909090909,EVT-0047,35.95285545454545,126.97599054545454,140.0,1.0687313368265419,95.62537326346916,20.73746267365308,0.0,146:140,전주:군산,0.5810649838562614,-0.8050088643491744,1.0247273252883782,1.2828396913352562,0.0,0.0,0.0,97.25542580388462,20.934463957914037,144.17780039066247,-0.5810649838562614,0.8050088643491744,3,702:763:733,익산:여산:함라
2020-09-18 21:00:00,35,18,3.857142857142857,EVT-0048,35.95707302857143,126.98397342857145,67.94706766484683,0.9868282669922952,80.35610227297742,18.56780511364887,0.0,146:140,전주:군산,0.33899938910971,-0.42326542382515137,0.0747654805573112,0.11014512804416751,0.0,0.0,0.0,97.11786837436877,16.104883003331206,141.30825877005418,-0.33899938910971,0.42326542382515137,3,763:733:702,여산:함라:익산
2020-09-18 22:00:00,13,9,4.230769230769231,EVT-0049,35.95516184615384,126.98668038461538,151.5782432527377,1.3769209594904934,80.80769760127376,18.42692784114639,0.0,146:140,전주:군산,0.8900169350453053,0.1775974366451024,0.2605641471372613,0.5932436864200092,0.0,0.0,0.0,97.20784267685396,15.58118083791445,78.71519807783363,-0.8900169350453053,-0.1775974366451024,3,733:702:763,함라:익산:여산
2020-09-19 22:00:00,11,6,3.909090909090909,EVT-0050,35.95795136363636,126.9870469090909,69.30986593412177,0.7071654442366563,90.87486824195284,18.412513175804715,0.0,146:140,전주:군산,0.8357957712394276,0.0566264564116722,0.1953773721374498,0.4886814493868816,0.0,0.0,0.0,97.29583856660797,16.239055087977263,86.12404562565251,-0.8357957712394276,-0.0566264564116722,3,702:733:763,익산:함라:여산
2020-09-21 22:00:00,10,5,4.0,EVT-0051,35.9464651,126.971228,157.39100574603913,1.1188569250637548,75.37402795396586,16.950077763682728,0.0,146:140,전주:군산,-0.34603329040135145,0.5591875378756495,0.05911185481324471,0.19573747405516495,0.0,0.0,0.0,93.29801660413165,14.265986466943357,328.2501820959224,0.34603329040135145,-0.5591875378756495,3,763:702:733,여산:익산:함라
2020-10-01 21:00:00,31,18,3.838709677419355,EVT-0052,35.94697029032258,126.96536161290322,159.29878319114448,0.9774492938962641,75.69932391861684,18.61389366729392,0.0,146:140,전주:군산,0.5532216367945056,-0.6909695216908945,0.6160737114219824,0.756309887999389,0.0,0.0,0.0,91.31757292247164,17.880756182337247,141.31764743668964,-0.5532216367945056,0.6909695216908945,3,702:733:763,익산:함라:여산
2020-10-02 00:00:00,24,17,4.291666666666667,EVT-0053,35.938019125000004,126.96101449999999,140.0,1.8896847818084828,80.62882942651375,18.064954850360095,0.0,146:140,전주:군산,0.6560320817869244,-0.6207453069268049,0.31099345201475626,0.45290398042489666,0.0,0.0,0.0,96.02154726572786,16.491070425522985,133.416898072246,-0.6560320817869244,0.6207453069268049,3,733:737:702,함라:김제:익산
2021-06-06 19:00:00,20,16,4.2,EVT-0054,35.95195325,126.97746345,303.0589433426479,2.07212546597237,54.712385092802634,24.31371552784079,0.0,146:140,전주:군산,-0.8573819843975167,-0.4651943522082716,1.3418025351439402,1.7508950407793444,0.0,0.0,0.0,56.24287447894093,23.89666055512372,241.51683226989098,0.8573819843975167,0.4651943522082716,3,702:733:763,익산:함라:여산
2021-06-09 19:00:00,12,12,3.9166666666666665,EVT-0055,35.95142333333333,126.9722115,238.95234227025708,4.407041260327212,64.37773170552131,27.376309350102286,0.0,146:140,전주:군산,-0.6505388304468407,-0.6781031536481253,2.9288486081093152,3.3631670215621567,0.0,0.0,0.0,62.65209497418901,28.025817617594786,223.81149859863797,0.6505388304468407,0.6781031536481253,3,702:733:763,익산:함라:여산
2021-06-09 20:00:00,13,11,4.615384615384615,EVT-0056,35.94851815384615,126.97159084615386,267.58407165549306,2.0210203556985036,69.09428497977906,25.239102292647182,0.0,146:140,전주:군산,-0.45038104385865685,-0.8193050780938171,2.072105419215475,2.341069677786645,0.0,0.0,0.0,70.30447170197708,25.95531805786852,208.7980809619645,0.45038104385865685,0.8193050780938171,3,763:733:702,여산:함라:익산
2021-06-09 21:00:00,12,9,4.666666666666667,EVT-0057,35.94960841666667,126.95979533333333,325.5795503912927,0.4449437953315795,73.43499165426317,24.366613243910525,0.0,146:140,전주:군산,-0.07370329735557254,-0.8794647387696642,0.9165638325423757,1.172856452086706,0.0,0.0,0.0,75.00044033471508,25.00060934295678,184.7904629195642,0.07370329735557254,0.8794647387696642,3,702:763:733,익산:여산:함라
2021-06-09 23:00:00,13,10,3.923076923076923,EVT-0058,35.946071076923076,126.97055515384615,87.4537136951601,0.9633456069902013,74.19454672491834,24.341635982524497,0.0,146:140,전주:군산,0.67691861771815,-0.52308447957328,0.1413282684257593,0.29610841901124885,0.0,0.0,0.0,92.55357224827111,22.34875904051628,127.69482354912856,-0.67691861771815,0.52308447957328,3,733:702:763,함라:익산:여산
2021-06-17 08:00:00,12,9,4.333333333333333,EVT-0059,35.93771708333333,126.96449466666667,72.56524383235251,1.0315361726112595,75.8769078174084,20.92461843651832,0.0,146:140,전주:군산,0.933647043191922,-0.07979821988487562,0.8779924047088893,1.2449681153694372,0.0,0.0,0.0,79.04018665494017,21.19528169163338,94.88516158570752,-0.933647043191922,0.07979821988487562,3,763:702:733,여산:익산:함라
2021-06-28 23:00:00,19,15,4.0,EVT-0060,35.94894815789474,126.97810342105262,140.0,1.0,94.92493917623592,21.391075773126005,0.0,146:140,전주:군산,0.7840522720634815,-0.4135763503641214,0.6666666666666666,1.2,0.0,0.0,0.0,97.40000000000003,21.363333333333337,117.81100525096576,-0.7840522720634815,0.4135763503641214,3,702:733:763,익산:함라:여산
2021-07-07 23:00:00,31,19,3.967741935483871,EVT-0061,35.95565316129032,126.97904812903226,188.76622026452426,1.0566021814344149,95.03784729959094,24.9,0.0,146:140,전주:군산,0.8824172591885623,-0.33746748014934097,0.45031280121461437,0.7779539639411227,0.027885235416309516,0.037617234345362974,0.02892068299934647,97.27991757635203,24.78644189227839,110.92861692553402,-0.8824172591885623,0.33746748014934097,3,733:702:763,함라:익산:여산
2021-07-08 00:00:00,33,21,4.212121212121212,EVT-0062,35.95806506060606,126.97489154545454,83.29472895705675,0.6715008907411643,95.74198931110602,24.59139964370354,0.4569982185176715,146:140,전주:군산,0.8851251358628195,-0.31296221669463264,0.8777666880426733,1.733046353965442,0.17125630660606783,0.267406267201443,0.2691297657891203,97.19690093142034,24.796584518252644,109.47255690795174,-0.8851251358628195,0.31296221669463264,3,733:763:702,함라:여산:익산
2021-07-14 21:00:00,50,21,4.16,EVT-0063,35.942301379999996,126.97026738000001,122.81628778561333,1.0569233782241074,77.57499510385827,28.271154222780133,0.0,146:140,전주:군산,-0.5415834393085737,-0.7722155623569296,0.4413884636627988,0.5884068155048913,0.0,0.0,0.0,92.8143979348728,26.189155852456697,215.04340494697556,0.5415834393085737,0.7722155623569296,3,702:733:763,익산:함라:여산
2021-07-14 22:00:00,20,14,4.25,EVT-0064,35.9482897,126.97267414999999,151.27105997191478,0.768875008254419,80.55624958727905,28.031791702435818,0.0,146:140,전주:군산,-0.020689094299665273,0.9853877671174004,0.010668626762103785,0.011036510443555638,0.0,0.0,0.0,95.64232014600067,25.64003306100757,358.79720077147834,0.020689094299665273,-0.9853877671174004,3,733:702:763,함라:익산:여산
2021-07-14 23:00:00,19,11,4.105263157894737,EVT-0065,35.95711615789474,126.97904036842105,180.0,0.7932064422004466,82.88897720055995,27.367274628829783,0.0,146:140,전주:군산,-0.02095452642821158,0.9818463813370041,0.002964105985723428,0.006669238467877713,0.0,0.0,0.0,96.9314196143986,25.271495408068688,358.77738135522316,0.02095452642821158,-0.9818463813370041,3,702:733:763,익산:함라:여산
2021-07-15 00:00:00,17,13,4.588235294117647,EVT-0066,35.95270952941176,126.98002752941177,127.40610812997454,1.0048862429315215,81.48068405984317,27.004886242931523,0.0,146:140,전주:군산,-0.013468965784365216,0.9879441921312779,0.003177547803393834,0.0040854186043635,0.0,0.0,0.0,97.1708043609466,24.933281584640817,359.2189163182855,0.013468965784365216,-0.9879441921312779,3,702:733:763,익산:함라:여산
2021-07-20 22:00:00,16,6,4.25,EVT-0067,35.9589550625,126.988178375,93.76964467653517,1.1181025264091127,80.27589894363551,27.350436104749885,0.0,146:140,전주:군산,0.4905346134293208,0.7462274440436193,0.6389519628575911,0.9952838328591604,0.0,0.0,0.0,94.22834027078339,25.59434935414099,33.319026371114205,-0.4905346134293208,-0.7462274440436193,3,702:733:763,익산:함라:여산
